"ELECCIO";"ANY";"NIVELL";"AUTONOMIA";"CODI PROVÍNCIA";"PROVÍNCIA";"CODI COMARCA";"COMARCA";"CODI MUNICIPI";"MUNICIPI";"CODI DISTRICTE";"DISTRICTE";"CENS ELECTORAL";"VOTANTS";"% VOTANTS";"ABSTENCIÓ";"% ABSTENCIÓ";"VOTS NULS";"% VOTS NULS";"VOTS EN BLANC";"% VOTS EN BLANC";"VOTS A CANDIDATURES";"% VOTS A CANDIDATURES";"VOTS VÀLIDS";"% VOTS VÀLIDS"
"A";2006;"MU";"Catalunya                ";8;"Barcelona";6;"Anoia                         ";170;"Prats de Rei, els                       ";"";"";473;313;66,17;160;33,83;1;0,32;13;4,15;299;95,53;312;99,68
"A";2006;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";171;"Prats de Lluçanès                       ";"";"";2.159;1.407;65,17;752;34,83;3;0,21;29;2,06;1.375;97,73;1.404;99,79
"A";2006;"MU";"Catalunya                ";8;"Barcelona";21;"Maresme                       ";172;"Premià de Mar                           ";"";"";20.201;11.689;57,86;8.512;42,14;42;0,36;223;1,91;11.424;97,73;11.647;99,64
"A";2006;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";174;"Puigdàlber                              ";"";"";356;248;69,66;108;30,34;2;0,81;10;4,03;236;95,16;246;99,19
"A";2006;"MU";"Catalunya                ";8;"Barcelona";14;"Berguedà                      ";175;"Puig-reig                               ";"";"";3.526;2.418;68,58;1.108;31,42;22;0,91;124;5,13;2.272;93,96;2.396;99,09
"A";2006;"MU";"Catalunya                ";8;"Barcelona";6;"Anoia                         ";176;"Pujalt                                  ";"";"";169;118;69,82;51;30,18;1;0,85;2;1,69;115;97,46;117;99,15
"A";2006;"MU";"Catalunya                ";8;"Barcelona";14;"Berguedà                      ";177;"Quar, la                                ";"";"";62;40;64,52;22;35,48;0;0,00;4;10,00;36;90,00;40;100,00
"A";2006;"MU";"Catalunya                ";8;"Barcelona";7;"Bages                         ";178;"Rajadell                                ";"";"";392;239;60,97;153;39,03;5;2,09;0;0,00;234;97,91;234;97,91
"A";2006;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";179;"Rellinars                               ";"";"";523;331;63,29;192;36,71;4;1,21;0;0,00;327;98,79;327;98,79
"A";2006;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";180;"Ripollet                                ";"";"";26.232;12.296;46,87;13.936;53,13;40;0,33;240;1,95;12.016;97,72;12.256;99,67
"A";2006;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";181;"Roca del Vallès, la                     ";"";"";7.431;4.115;55,38;3.316;44,62;40;0,97;73;1,77;4.002;97,25;4.075;99,03
"A";2006;"MU";"Catalunya                ";8;"Barcelona";7;"Bages                         ";182;"Pont de Vilomara i Rocafort, el         ";"";"";2.558;1.313;51,33;1.245;48,67;3;0,23;41;3,12;1.269;96,65;1.310;99,77
"A";2006;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";183;"Roda de Ter                             ";"";"";4.246;2.703;63,66;1.543;36,34;9;0,33;54;2,00;2.640;97,67;2.694;99,67
"A";2006;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";184;"Rubí                                    ";"";"";50.619;23.962;47,34;26.657;52,66;100;0,42;437;1,82;23.425;97,76;23.862;99,58
"A";2006;"MU";"Catalunya                ";8;"Barcelona";6;"Anoia                         ";185;"Rubió                                   ";"";"";122;84;68,85;38;31,15;0;0,00;3;3,57;81;96,43;84;100,00
"A";2006;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";187;"Sabadell                                ";"";"";150.781;84.137;55,80;66.644;44,20;327;0,39;1.557;1,85;82.253;97,76;83.810;99,61
"A";2006;"MU";"Catalunya                ";8;"Barcelona";14;"Berguedà                      ";188;"Sagàs                                   ";"";"";112;83;74,11;29;25,89;1;1,20;3;3,61;79;95,18;82;98,80
"A";2006;"MU";"Catalunya                ";8;"Barcelona";6;"Anoia                         ";189;"Sant Pere Sallavinera                   ";"";"";146;122;83,56;24;16,44;1;0,82;3;2,46;118;96,72;121;99,18
"A";2006;"MU";"Catalunya                ";8;"Barcelona";14;"Berguedà                      ";190;"Saldes                                  ";"";"";281;182;64,77;99;35,23;5;2,75;7;3,85;170;93,41;177;97,25
"A";2006;"MU";"Catalunya                ";8;"Barcelona";7;"Bages                         ";191;"Sallent                                 ";"";"";5.858;3.586;61,22;2.272;38,78;10;0,28;80;2,23;3.496;97,49;3.576;99,72
"A";2006;"MU";"Catalunya                ";8;"Barcelona";7;"Bages                         ";192;"Santpedor                               ";"";"";5.098;3.210;62,97;1.888;37,03;29;0,90;60;1,87;3.121;97,23;3.181;99,10
"A";2006;"MU";"Catalunya                ";8;"Barcelona";21;"Maresme                       ";193;"Sant Iscle de Vallalta                  ";"";"";876;544;62,10;332;37,90;4;0,74;8;1,47;532;97,79;540;99,26
"A";2006;"MU";"Catalunya                ";8;"Barcelona";13;"Barcelonès                    ";194;"Sant Adrià de Besòs                     ";"";"";24.236;10.755;44,38;13.481;55,62;20;0,19;251;2,33;10.484;97,48;10.735;99,81
"A";2006;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";195;"Sant Agustí de Lluçanès                 ";"";"";85;56;65,88;29;34,12;0;0,00;2;3,57;54;96,43;56;100,00
"A";2006;"MU";"Catalunya                ";8;"Barcelona";11;"Baix Llobregat                ";196;"Sant Andreu de la Barca                 ";"";"";18.623;8.805;47,28;9.818;52,72;26;0,30;161;1,83;8.618;97,88;8.779;99,70
"A";2006;"MU";"Catalunya                ";8;"Barcelona";21;"Maresme                       ";197;"Sant Andreu de Llavaneres               ";"";"";6.817;4.174;61,23;2.643;38,77;7;0,17;74;1,77;4.093;98,06;4.167;99,83
"A";2006;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";198;"Sant Antoni de Vilamajor                ";"";"";3.684;2.232;60,59;1.452;39,41;6;0,27;44;1,97;2.182;97,76;2.226;99,73
"A";2006;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";199;"Sant Bartomeu del Grau                  ";"";"";708;456;64,41;252;35,59;4;0,88;15;3,29;437;95,83;452;99,12
"A";2006;"MU";"Catalunya                ";8;"Barcelona";11;"Baix Llobregat                ";200;"Sant Boi de Llobregat                   ";"";"";62.453;31.308;50,13;31.145;49,87;90;0,29;604;1,93;30.614;97,78;31.218;99,71
"A";2006;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";201;"Sant Boi de Lluçanès                    ";"";"";490;341;69,59;149;30,41;4;1,17;6;1,76;331;97,07;337;98,83
"A";2006;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";202;"Sant Celoni                             ";"";"";11.714;7.293;62,26;4.421;37,74;18;0,25;134;1,84;7.141;97,92;7.275;99,75
"A";2006;"MU";"Catalunya                ";8;"Barcelona";21;"Maresme                       ";203;"Sant Cebrià de Vallalta                 ";"";"";2.243;1.235;55,06;1.008;44,94;3;0,24;27;2,19;1.205;97,57;1.232;99,76
"A";2006;"MU";"Catalunya                ";8;"Barcelona";11;"Baix Llobregat                ";204;"Sant Climent de Llobregat               ";"";"";2.846;1.722;60,51;1.124;39,49;8;0,46;36;2,09;1.678;97,44;1.714;99,54
"A";2006;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";205;"Sant Cugat del Vallès                   ";"";"";50.009;33.650;67,29;16.359;32,71;94;0,28;758;2,25;32.798;97,47;33.556;99,72
"A";2006;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";206;"Sant Cugat Sesgarrigues                 ";"";"";666;495;74,32;171;25,68;4;0,81;9;1,82;482;97,37;491;99,19
"A";2006;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";207;"Sant Esteve de Palautordera             ";"";"";1.481;1.072;72,38;409;27,62;3;0,28;31;2,89;1.038;96,83;1.069;99,72
"A";2006;"MU";"Catalunya                ";8;"Barcelona";11;"Baix Llobregat                ";208;"Sant Esteve Sesrovires                  ";"";"";4.866;2.918;59,97;1.948;40,03;5;0,17;42;1,44;2.871;98,39;2.913;99,83
"A";2006;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";209;"Sant Fost de Campsentelles              ";"";"";5.982;3.221;53,84;2.761;46,16;13;0,40;39;1,21;3.169;98,39;3.208;99,60
"A";2006;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";210;"Sant Feliu de Codines                   ";"";"";3.820;2.230;58,38;1.590;41,62;17;0,76;43;1,93;2.170;97,31;2.213;99,24
"A";2006;"MU";"Catalunya                ";8;"Barcelona";11;"Baix Llobregat                ";211;"Sant Feliu de Llobregat                 ";"";"";32.234;19.211;59,60;13.023;40,40;68;0,35;444;2,31;18.699;97,33;19.143;99,65
"A";2006;"MU";"Catalunya                ";8;"Barcelona";7;"Bages                         ";212;"Sant Feliu Sasserra                     ";"";"";485;340;70,10;145;29,90;5;1,47;7;2,06;328;96,47;335;98,53
"A";2006;"MU";"Catalunya                ";8;"Barcelona";7;"Bages                         ";213;"Sant Fruitós de Bages                   ";"";"";5.603;3.210;57,29;2.393;42,71;14;0,44;73;2,27;3.123;97,29;3.196;99,56
"A";2006;"MU";"Catalunya                ";8;"Barcelona";21;"Maresme                       ";214;"Vilassar de Dalt                        ";"";"";6.662;4.264;64,00;2.398;36,00;7;0,16;75;1,76;4.182;98,08;4.257;99,84
"A";2006;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";215;"Sant Hipòlit de Voltregà                ";"";"";2.553;1.726;67,61;827;32,39;10;0,58;52;3,01;1.664;96,41;1.716;99,42
"A";2006;"MU";"Catalunya                ";8;"Barcelona";14;"Berguedà                      ";216;"Sant Jaume de Frontanyà                 ";"";"";29;21;72,41;8;27,59;0;0,00;0;0,00;21;100,00;21;100,00
"A";2006;"MU";"Catalunya                ";8;"Barcelona";11;"Baix Llobregat                ";217;"Sant Joan Despí                         ";"";"";23.995;14.367;59,87;9.628;40,13;51;0,35;305;2,12;14.011;97,52;14.316;99,65
"A";2006;"MU";"Catalunya                ";8;"Barcelona";7;"Bages                         ";218;"Sant Joan de Vilatorrada                ";"";"";8.095;4.468;55,19;3.627;44,81;26;0,58;94;2,10;4.348;97,31;4.442;99,42
"A";2006;"MU";"Catalunya                ";8;"Barcelona";21;"Maresme                       ";219;"Vilassar de Mar                         ";"";"";14.201;9.212;64,87;4.989;35,13;50;0,54;219;2,38;8.943;97,08;9.162;99,46
"A";2006;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";220;"Sant Julià de Vilatorta                 ";"";"";2.180;1.601;73,44;579;26,56;8;0,50;51;3,19;1.542;96,31;1.593;99,50
"A";2006;"MU";"Catalunya                ";8;"Barcelona";11;"Baix Llobregat                ";221;"Sant Just Desvern                       ";"";"";11.162;7.749;69,42;3.413;30,58;34;0,44;169;2,18;7.546;97,38;7.715;99,56
"A";2006;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";222;"Sant Llorenç d'Hortons                  ";"";"";1.611;1.058;65,67;553;34,33;6;0,57;26;2,46;1.026;96,98;1.052;99,43
"A";2006;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";223;"Sant Llorenç Savall                     ";"";"";1.806;1.095;60,63;711;39,37;10;0,91;22;2,01;1.063;97,08;1.085;99,09
"A";2006;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";224;"Sant Martí de Centelles                 ";"";"";670;443;66,12;227;33,88;0;0,00;7;1,58;436;98,42;443;100,00
"A";2006;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";225;"Sant Martí d'Albars                     ";"";"";95;64;67,37;31;32,63;0;0,00;2;3,13;62;96,88;64;100,00
"A";2006;"MU";"Catalunya                ";8;"Barcelona";6;"Anoia                         ";226;"Sant Martí de Tous                      ";"";"";862;611;70,88;251;29,12;2;0,33;20;3,27;589;96,40;609;99,67
"A";2006;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";227;"Sant Martí Sarroca                      ";"";"";2.220;1.455;65,54;765;34,46;19;1,31;24;1,65;1.412;97,04;1.436;98,69
"A";2006;"MU";"Catalunya                ";8;"Barcelona";6;"Anoia                         ";228;"Sant Martí Sesgueioles                  ";"";"";298;214;71,81;84;28,19;6;2,80;3;1,40;205;95,79;208;97,20
"A";2006;"MU";"Catalunya                ";8;"Barcelona";7;"Bages                         ";229;"Sant Mateu de Bages                     ";"";"";581;416;71,60;165;28,40;2;0,48;8;1,92;406;97,60;414;99,52
"A";2006;"MU";"Catalunya                ";8;"Barcelona";21;"Maresme                       ";230;"Premià de Dalt                          ";"";"";7.363;4.507;61,21;2.856;38,79;21;0,47;77;1,71;4.409;97,83;4.486;99,53
"A";2006;"MU";"Catalunya                ";8;"Barcelona";17;"Garraf                        ";231;"Sant Pere de Ribes                      ";"";"";18.774;9.292;49,49;9.482;50,51;51;0,55;173;1,86;9.068;97,59;9.241;99,45
"A";2006;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";232;"Sant Pere de Riudebitlles               ";"";"";1.769;1.167;65,97;602;34,03;6;0,51;16;1,37;1.145;98,11;1.161;99,49
"A";2006;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";233;"Sant Pere de Torelló                    ";"";"";1.784;1.221;68,44;563;31,56;1;0,08;30;2,46;1.190;97,46;1.220;99,92
"A";2006;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";234;"Sant Pere de Vilamajor                  ";"";"";2.732;1.555;56,92;1.177;43,08;1;0,06;21;1,35;1.533;98,59;1.554;99,94
"A";2006;"MU";"Catalunya                ";8;"Barcelona";21;"Maresme                       ";235;"Sant Pol de Mar                         ";"";"";3.474;2.382;68,57;1.092;31,43;9;0,38;36;1,51;2.337;98,11;2.373;99,62
"A";2006;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";236;"Sant Quintí de Mediona                  ";"";"";1.524;972;63,78;552;36,22;9;0,93;22;2,26;941;96,81;963;99,07
"A";2006;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";237;"Sant Quirze de Besora                   ";"";"";1.698;1.172;69,02;526;30,98;8;0,68;22;1,88;1.142;97,44;1.164;99,32
"A";2006;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";238;"Sant Quirze del Vallès                  ";"";"";13.097;8.276;63,19;4.821;36,81;26;0,31;215;2,60;8.035;97,09;8.250;99,69
"A";2006;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";239;"Sant Quirze Safaja                      ";"";"";425;279;65,65;146;34,35;1;0,36;5;1,79;273;97,85;278;99,64
"A";2006;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";240;"Sant Sadurní d'Anoia                    ";"";"";8.781;5.665;64,51;3.116;35,49;19;0,34;99;1,75;5.547;97,92;5.646;99,66
"A";2006;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";241;"Sant Sadurní d'Osormort                 ";"";"";71;59;83,10;12;16,90;0;0,00;0;0,00;59;100,00;59;100,00
"A";2006;"MU";"Catalunya                ";8;"Barcelona";7;"Bages                         ";242;"Marganell                               ";"";"";224;144;64,29;80;35,71;0;0,00;2;1,39;142;98,61;144;100,00
"A";2006;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";243;"Santa Cecília de Voltregà               ";"";"";161;116;72,05;45;27,95;0;0,00;7;6,03;109;93,97;116;100,00
"A";2006;"MU";"Catalunya                ";8;"Barcelona";11;"Baix Llobregat                ";244;"Santa Coloma de Cervelló                ";"";"";5.538;3.334;60,20;2.204;39,80;16;0,48;89;2,67;3.229;96,85;3.318;99,52
"A";2006;"MU";"Catalunya                ";8;"Barcelona";13;"Barcelonès                    ";245;"Santa Coloma de Gramenet                ";"";"";83.460;38.443;46,06;45.017;53,94;141;0,37;744;1,94;37.558;97,70;38.302;99,63
"A";2006;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";246;"Santa Eugènia de Berga                  ";"";"";1.642;1.156;70,40;486;29,60;7;0,61;27;2,34;1.122;97,06;1.149;99,39
"A";2006;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";247;"Santa Eulàlia de Riuprimer              ";"";"";754;544;72,15;210;27,85;4;0,74;15;2,76;525;96,51;540;99,26
"A";2006;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";248;"Santa Eulàlia de Ronçana                ";"";"";4.876;2.800;57,42;2.076;42,58;9;0,32;61;2,18;2.730;97,50;2.791;99,68
"A";2006;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";249;"Santa Fe del Penedès                    ";"";"";269;205;76,21;64;23,79;1;0,49;7;3,41;197;96,10;204;99,51
"A";2006;"MU";"Catalunya                ";8;"Barcelona";6;"Anoia                         ";250;"Santa Margarida de Montbui              ";"";"";7.275;3.493;48,01;3.782;51,99;23;0,66;55;1,57;3.415;97,77;3.470;99,34
"A";2006;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";251;"Santa Margarida i els Monjos            ";"";"";4.436;2.482;55,95;1.954;44,05;21;0,85;35;1,41;2.426;97,74;2.461;99,15
"A";2006;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";252;"Barberà del Vallès                      ";"";"";22.519;11.263;50,02;11.256;49,98;43;0,38;202;1,79;11.018;97,82;11.220;99,62
"A";2006;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";253;"Santa Maria de Besora                   ";"";"";150;94;62,67;56;37,33;1;1,06;5;5,32;88;93,62;93;98,94
"A";2006;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";254;"Santa Maria de Corcó                    ";"";"";1.786;1.270;71,11;516;28,89;8;0,63;34;2,68;1.228;96,69;1.262;99,37
"A";2006;"MU";"Catalunya                ";8;"Barcelona";14;"Berguedà                      ";255;"Santa Maria de Merlès                   ";"";"";125;75;60,00;50;40,00;1;1,33;4;5,33;70;93,33;74;98,67
"A";2006;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";256;"Santa Maria de Martorelles              ";"";"";596;407;68,29;189;31,71;0;0,00;8;1,97;399;98,03;407;100,00
"A";2006;"MU";"Catalunya                ";8;"Barcelona";6;"Anoia                         ";257;"Santa Maria de Miralles                 ";"";"";104;54;51,92;50;48,08;0;0,00;0;0,00;54;100,00;54;100,00
"A";2006;"MU";"Catalunya                ";8;"Barcelona";7;"Bages                         ";258;"Santa Maria d'Oló                       ";"";"";909;623;68,54;286;31,46;1;0,16;11;1,77;611;98,07;622;99,84
"A";2006;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";259;"Santa Maria de Palautordera             ";"";"";5.927;3.748;63,24;2.179;36,76;18;0,48;85;2,27;3.645;97,25;3.730;99,52
"A";2006;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";260;"Santa Perpètua de Mogoda                ";"";"";17.276;8.500;49,20;8.776;50,80;19;0,22;174;2,05;8.307;97,73;8.481;99,78
"A";2006;"MU";"Catalunya                ";8;"Barcelona";21;"Maresme                       ";261;"Santa Susanna                           ";"";"";2.119;1.218;57,48;901;42,52;2;0,16;20;1,64;1.196;98,19;1.216;99,84
"A";2006;"MU";"Catalunya                ";8;"Barcelona";7;"Bages                         ";262;"Sant Vicenç de Castellet                ";"";"";6.369;3.443;54,06;2.926;45,94;15;0,44;68;1,98;3.360;97,59;3.428;99,56
"A";2006;"MU";"Catalunya                ";8;"Barcelona";11;"Baix Llobregat                ";263;"Sant Vicenç dels Horts                  ";"";"";20.375;9.758;47,89;10.617;52,11;25;0,26;187;1,92;9.546;97,83;9.733;99,74
"A";2006;"MU";"Catalunya                ";8;"Barcelona";21;"Maresme                       ";264;"Sant Vicenç de Montalt                  ";"";"";3.663;2.308;63,01;1.355;36,99;2;0,09;48;2,08;2.258;97,83;2.306;99,91
"A";2006;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";265;"Sant Vicenç de Torelló                  ";"";"";1.509;1.037;68,72;472;31,28;4;0,39;23;2,22;1.010;97,40;1.033;99,61
"A";2006;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";266;"Cerdanyola del Vallès                   ";"";"";43.483;24.152;55,54;19.331;44,46;78;0,32;496;2,05;23.578;97,62;24.074;99,68
"A";2006;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";267;"Sentmenat                               ";"";"";5.548;3.143;56,65;2.405;43,35;16;0,51;62;1,97;3.065;97,52;3.127;99,49
"A";2006;"MU";"Catalunya                ";8;"Barcelona";14;"Berguedà                      ";268;"Cercs                                   ";"";"";1.131;745;65,87;386;34,13;13;1,74;2;0,27;730;97,99;732;98,26
"A";2006;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";269;"Seva                                    ";"";"";2.461;1.678;68,18;783;31,82;18;1,07;29;1,73;1.631;97,20;1.660;98,93
"A";2006;"MU";"Catalunya                ";8;"Barcelona";17;"Garraf                        ";270;"Sitges                                  ";"";"";16.703;10.141;60,71;6.562;39,29;36;0,35;219;2,16;9.886;97,49;10.105;99,65
"A";2006;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";271;"Sobremunt                               ";"";"";78;51;65,38;27;34,62;0;0,00;1;1,96;50;98,04;51;100,00
"A";2006;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";272;"Sora                                    ";"";"";143;95;66,43;48;33,57;0;0,00;2;2,11;93;97,89;95;100,00
"A";2006;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";273;"Subirats                                ";"";"";2.258;1.535;67,98;723;32,02;12;0,78;32;2,08;1.491;97,13;1.523;99,22
"A";2006;"MU";"Catalunya                ";8;"Barcelona";7;"Bages                         ";274;"Súria                                   ";"";"";5.043;3.172;62,90;1.871;37,10;17;0,54;56;1,77;3.099;97,70;3.155;99,46
"A";2006;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";275;"Tavèrnoles                              ";"";"";248;190;76,61;58;23,39;0;0,00;5;2,63;185;97,37;190;100,00
"A";2006;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";276;"Tagamanent                              ";"";"";232;148;63,79;84;36,21;1;0,68;4;2,70;143;96,62;147;99,32
"A";2006;"MU";"Catalunya                ";8;"Barcelona";7;"Bages                         ";277;"Talamanca                               ";"";"";116;83;71,55;33;28,45;0;0,00;0;0,00;83;100,00;83;100,00
"A";2006;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";278;"Taradell                                ";"";"";4.394;2.919;66,43;1.475;33,57;5;0,17;60;2,06;2.854;97,77;2.914;99,83
"A";2006;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";279;"Terrassa                                ";"";"";146.799;76.292;51,97;70.507;48,03;250;0,33;1.639;2,15;74.403;97,52;76.042;99,67
"A";2006;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";280;"Tavertet                                ";"";"";125;83;66,40;42;33,60;0;0,00;1;1,20;82;98,80;83;100,00
"A";2006;"MU";"Catalunya                ";8;"Barcelona";21;"Maresme                       ";281;"Teià                                    ";"";"";4.543;3.045;67,03;1.498;32,97;8;0,26;74;2,43;2.963;97,31;3.037;99,74
"A";2006;"MU";"Catalunya                ";8;"Barcelona";21;"Maresme                       ";282;"Tiana                                   ";"";"";5.602;3.807;67,96;1.795;32,04;9;0,24;88;2,31;3.710;97,45;3.798;99,76
"A";2006;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";283;"Tona                                    ";"";"";5.554;3.522;63,41;2.032;36,59;19;0,54;69;1,96;3.434;97,50;3.503;99,46
"A";2006;"MU";"Catalunya                ";8;"Barcelona";21;"Maresme                       ";284;"Tordera                                 ";"";"";10.360;5.152;49,73;5.208;50,27;32;0,62;68;1,32;5.052;98,06;5.120;99,38
"A";2006;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";285;"Torelló                                 ";"";"";10.044;6.360;63,32;3.684;36,68;40;0,63;180;2,83;6.140;96,54;6.320;99,37
"A";2006;"MU";"Catalunya                ";8;"Barcelona";6;"Anoia                         ";286;"Torre de Claramunt, la                  ";"";"";2.617;1.362;52,04;1.255;47,96;5;0,37;24;1,76;1.333;97,87;1.357;99,63
"A";2006;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";287;"Torrelavit                              ";"";"";990;708;71,52;282;28,48;4;0,56;8;1,13;696;98,31;704;99,44
"A";2006;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";288;"Torrelles de Foix                       ";"";"";1.691;924;54,64;767;45,36;8;0,87;6;0,65;910;98,48;916;99,13
"A";2006;"MU";"Catalunya                ";8;"Barcelona";11;"Baix Llobregat                ";289;"Torrelles de Llobregat                  ";"";"";3.687;2.202;59,72;1.485;40,28;12;0,54;57;2,59;2.133;96,87;2.190;99,46
"A";2006;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";290;"Ullastrell                              ";"";"";1.230;831;67,56;399;32,44;6;0,72;14;1,68;811;97,59;825;99,28
"A";2006;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";291;"Vacarisses                              ";"";"";3.919;1.902;48,53;2.017;51,47;3;0,16;33;1,74;1.866;98,11;1.899;99,84
"A";2006;"MU";"Catalunya                ";8;"Barcelona";6;"Anoia                         ";292;"Vallbona d'Anoia                        ";"";"";1.020;657;64,41;363;35,59;4;0,61;7;1,07;646;98,33;653;99,39
"A";2006;"MU";"Catalunya                ";8;"Barcelona";14;"Berguedà                      ";293;"Vallcebre                               ";"";"";241;162;67,22;79;32,78;0;0,00;3;1,85;159;98,15;162;100,00
"A";2006;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";294;"Vallgorguina                            ";"";"";1.594;938;58,85;656;41,15;0;0,00;26;2,77;912;97,23;938;100,00
"A";2006;"MU";"Catalunya                ";8;"Barcelona";11;"Baix Llobregat                ";295;"Vallirana                               ";"";"";9.762;4.975;50,96;4.787;49,04;20;0,40;101;2,03;4.854;97,57;4.955;99,60
"A";2006;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";296;"Vallromanes                             ";"";"";1.531;978;63,88;553;36,12;2;0,20;22;2,25;954;97,55;976;99,80
"A";2006;"MU";"Catalunya                ";8;"Barcelona";6;"Anoia                         ";297;"Veciana                                 ";"";"";139;90;64,75;49;35,25;0;0,00;1;1,11;89;98,89;90;100,00
"A";2006;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";298;"Vic                                     ";"";"";25.270;16.520;65,37;8.750;34,63;88;0,53;415;2,51;16.017;96,96;16.432;99,47
"A";2006;"MU";"Catalunya                ";8;"Barcelona";14;"Berguedà                      ";299;"Vilada                                  ";"";"";454;291;64,10;163;35,90;2;0,69;6;2,06;283;97,25;289;99,31
"A";2006;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";300;"Viladecavalls                           ";"";"";5.317;2.931;55,13;2.386;44,87;10;0,34;73;2,49;2.848;97,17;2.921;99,66
"A";2006;"MU";"Catalunya                ";8;"Barcelona";11;"Baix Llobregat                ";301;"Viladecans                              ";"";"";46.886;22.344;47,66;24.542;52,34;94;0,42;436;1,95;21.814;97,63;22.250;99,58
"A";2006;"MU";"Catalunya                ";8;"Barcelona";6;"Anoia                         ";302;"Vilanova del Camí                       ";"";"";8.936;4.216;47,18;4.720;52,82;21;0,50;79;1,87;4.116;97,63;4.195;99,50
