"ELECCIO";"ANY";"NIVELL";"AUTONOMIA";"CODI PROVÍNCIA";"PROVÍNCIA";"CODI COMARCA";"COMARCA";"CODI MUNICIPI";"MUNICIPI";"CODI DISTRICTE";"DISTRICTE";"CENS ELECTORAL";"VOTANTS";"% VOTANTS";"ABSTENCIÓ";"% ABSTENCIÓ";"VOTS NULS";"% VOTS NULS";"VOTS EN BLANC";"% VOTS EN BLANC";"VOTS A CANDIDATURES";"% VOTS A CANDIDATURES";"VOTS VÀLIDS";"% VOTS VÀLIDS"
"A";1995;"MU";"Catalunya                ";8;"Barcelona";7;"Bages                         ";212;"Sant Feliu Sasserra                     ";"";"";509;419;82,32;90;17,68;0;0,00;7;1,67;412;98,33;419;100,00
"A";1995;"MU";"Catalunya                ";8;"Barcelona";7;"Bages                         ";213;"Sant Fruitós de Bages                   ";"";"";4.115;2.640;64,16;1.475;35,84;8;0,30;24;0,91;2.608;98,79;2.632;99,70
"A";1995;"MU";"Catalunya                ";8;"Barcelona";21;"Maresme                       ";214;"Vilassar de Dalt                        ";"";"";5.827;4.090;70,19;1.737;29,81;17;0,42;26;0,64;4.047;98,95;4.073;99,58
"A";1995;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";215;"Sant Hipòlit de Voltregà                ";"";"";2.450;1.842;75,18;608;24,82;6;0,33;14;0,76;1.822;98,91;1.836;99,67
"A";1995;"MU";"Catalunya                ";8;"Barcelona";14;"Berguedà                      ";216;"Sant Jaume de Frontanyà                 ";"";"";19;16;84,21;3;15,79;0;0,00;0;0,00;16;100,00;16;100,00
"A";1995;"MU";"Catalunya                ";8;"Barcelona";11;"Baix Llobregat                ";217;"Sant Joan Despí                         ";"";"";21.958;13.803;62,86;8.155;37,14;26;0,19;140;1,01;13.637;98,80;13.777;99,81
"A";1995;"MU";"Catalunya                ";8;"Barcelona";7;"Bages                         ";218;"Sant Joan de Vilatorrada                ";"";"";6.708;4.368;65,12;2.340;34,88;12;0,27;31;0,71;4.325;99,02;4.356;99,73
"A";1995;"MU";"Catalunya                ";8;"Barcelona";21;"Maresme                       ";219;"Vilassar de Mar                         ";"";"";11.512;7.820;67,93;3.692;32,07;17;0,22;74;0,95;7.729;98,84;7.803;99,78
"A";1995;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";220;"Sant Julià de Vilatorta                 ";"";"";1.591;1.282;80,58;309;19,42;5;0,39;6;0,47;1.271;99,14;1.277;99,61
"A";1995;"MU";"Catalunya                ";8;"Barcelona";11;"Baix Llobregat                ";221;"Sant Just Desvern                       ";"";"";11.010;7.337;66,64;3.673;33,36;12;0,16;100;1,36;7.225;98,47;7.325;99,84
"A";1995;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";222;"Sant Llorenç d'Hortons                  ";"";"";1.003;690;68,79;313;31,21;2;0,29;6;0,87;682;98,84;688;99,71
"A";1995;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";223;"Sant Llorenç Savall                     ";"";"";1.655;1.136;68,64;519;31,36;2;0,18;4;0,35;1.130;99,47;1.134;99,82
"A";1995;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";224;"Sant Martí de Centelles                 ";"";"";575;433;75,30;142;24,70;3;0,69;3;0,69;427;98,61;430;99,31
"A";1995;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";225;"Sant Martí d'Albars                     ";"";"";109;76;69,72;33;30,28;0;0,00;0;0,00;76;100,00;76;100,00
"A";1995;"MU";"Catalunya                ";8;"Barcelona";6;"Anoia                         ";226;"Sant Martí de Tous                      ";"";"";812;608;74,88;204;25,12;1;0,16;3;0,49;604;99,34;607;99,84
"A";1995;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";227;"Sant Martí Sarroca                      ";"";"";1.980;1.403;70,86;577;29,14;8;0,57;13;0,93;1.382;98,50;1.395;99,43
"A";1995;"MU";"Catalunya                ";8;"Barcelona";6;"Anoia                         ";228;"Sant Martí Sesgueioles                  ";"";"";298;239;80,20;59;19,80;1;0,42;10;4,18;228;95,40;238;99,58
"A";1995;"MU";"Catalunya                ";8;"Barcelona";7;"Bages                         ";229;"Sant Mateu de Bages                     ";"";"";459;359;78,21;100;21,79;2;0,56;3;0,84;354;98,61;357;99,44
"A";1995;"MU";"Catalunya                ";8;"Barcelona";21;"Maresme                       ";230;"Premià de Dalt                          ";"";"";5.954;4.002;67,22;1.952;32,78;5;0,12;33;0,82;3.964;99,05;3.997;99,88
"A";1995;"MU";"Catalunya                ";8;"Barcelona";17;"Garraf                        ";231;"Sant Pere de Ribes                      ";"";"";14.136;7.499;53,05;6.637;46,95;25;0,33;74;0,99;7.400;98,68;7.474;99,67
"A";1995;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";232;"Sant Pere de Riudebitlles               ";"";"";1.788;1.325;74,11;463;25,89;3;0,23;8;0,60;1.314;99,17;1.322;99,77
"A";1995;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";233;"Sant Pere de Torelló                    ";"";"";1.778;1.278;71,88;500;28,12;5;0,39;8;0,63;1.265;98,98;1.273;99,61
"A";1995;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";234;"Sant Pere de Vilamajor                  ";"";"";1.438;951;66,13;487;33,87;0;0,00;11;1,16;940;98,84;951;100,00
"A";1995;"MU";"Catalunya                ";8;"Barcelona";21;"Maresme                       ";235;"Sant Pol de Mar                         ";"";"";2.201;1.674;76,06;527;23,94;6;0,36;20;1,19;1.648;98,45;1.668;99,64
"A";1995;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";236;"Sant Quintí de Mediona                  ";"";"";1.373;975;71,01;398;28,99;2;0,21;9;0,92;964;98,87;973;99,79
"A";1995;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";237;"Sant Quirze de Besora                   ";"";"";1.702;1.318;77,44;384;22,56;5;0,38;8;0,61;1.305;99,01;1.313;99,62
"A";1995;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";238;"Sant Quirze del Vallès                  ";"";"";7.734;5.127;66,29;2.607;33,71;12;0,23;45;0,88;5.070;98,89;5.115;99,77
"A";1995;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";239;"Sant Quirze Safaja                      ";"";"";219;160;73,06;59;26,94;0;0,00;1;0,63;159;99,38;160;100,00
"A";1995;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";240;"Sant Sadurní d'Anoia                    ";"";"";7.526;5.349;71,07;2.177;28,93;9;0,17;42;0,79;5.298;99,05;5.340;99,83
"A";1995;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";241;"Sant Sadurní d'Osormort                 ";"";"";68;57;83,82;11;16,18;0;0,00;0;0,00;57;100,00;57;100,00
"A";1995;"MU";"Catalunya                ";8;"Barcelona";7;"Bages                         ";242;"Marganell                               ";"";"";211;149;70,62;62;29,38;0;0,00;0;0,00;149;100,00;149;100,00
"A";1995;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";243;"Santa Cecília de Voltregà               ";"";"";150;110;73,33;40;26,67;0;0,00;2;1,82;108;98,18;110;100,00
"A";1995;"MU";"Catalunya                ";8;"Barcelona";11;"Baix Llobregat                ";244;"Santa Coloma de Cervelló                ";"";"";2.682;1.766;65,85;916;34,15;0;0,00;19;1,08;1.747;98,92;1.766;100,00
"A";1995;"MU";"Catalunya                ";8;"Barcelona";13;"Barcelonès                    ";245;"Santa Coloma de Gramenet                ";"";"";104.280;56.301;53,99;47.979;46,01;115;0,20;556;0,99;55.630;98,81;56.186;99,80
"A";1995;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";246;"Santa Eugènia de Berga                  ";"";"";1.609;1.270;78,93;339;21,07;7;0,55;9;0,71;1.254;98,74;1.263;99,45
"A";1995;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";247;"Santa Eulàlia de Riuprimer              ";"";"";692;515;74,42;177;25,58;2;0,39;6;1,17;507;98,45;513;99,61
"A";1995;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";248;"Santa Eulàlia de Ronçana                ";"";"";3.200;2.065;64,53;1.135;35,47;10;0,48;12;0,58;2.043;98,93;2.055;99,52
"A";1995;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";249;"Santa Fe del Penedès                    ";"";"";179;152;84,92;27;15,08;0;0,00;0;0,00;152;100,00;152;100,00
"A";1995;"MU";"Catalunya                ";8;"Barcelona";6;"Anoia                         ";250;"Santa Margarida de Montbui              ";"";"";7.228;3.938;54,48;3.290;45,52;10;0,25;32;0,81;3.896;98,93;3.928;99,75
"A";1995;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";251;"Santa Margarida i els Monjos            ";"";"";3.285;2.254;68,61;1.031;31,39;7;0,31;14;0,62;2.233;99,07;2.247;99,69
"A";1995;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";252;"Barberà del Vallès                      ";"";"";19.172;11.057;57,67;8.115;42,33;25;0,23;131;1,18;10.901;98,59;11.032;99,77
"A";1995;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";253;"Santa Maria de Besora                   ";"";"";159;115;72,33;44;27,67;0;0,00;2;1,74;113;98,26;115;100,00
"A";1995;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";254;"Santa Maria de Corcó                    ";"";"";1.709;1.264;73,96;445;26,04;2;0,16;7;0,55;1.255;99,29;1.262;99,84
"A";1995;"MU";"Catalunya                ";8;"Barcelona";14;"Berguedà                      ";255;"Santa Maria de Merlès                   ";"";"";155;92;59,35;63;40,65;0;0,00;2;2,17;90;97,83;92;100,00
"A";1995;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";256;"Santa Maria de Martorelles              ";"";"";514;389;75,68;125;24,32;2;0,51;2;0,51;385;98,97;387;99,49
"A";1995;"MU";"Catalunya                ";8;"Barcelona";6;"Anoia                         ";257;"Santa Maria de Miralles                 ";"";"";95;69;72,63;26;27,37;0;0,00;1;1,45;68;98,55;69;100,00
"A";1995;"MU";"Catalunya                ";8;"Barcelona";7;"Bages                         ";258;"Santa Maria d'Oló                       ";"";"";821;632;76,98;189;23,02;2;0,32;3;0,47;627;99,21;630;99,68
"A";1995;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";259;"Santa Maria de Palautordera             ";"";"";4.272;3.087;72,26;1.185;27,74;9;0,29;23;0,75;3.055;98,96;3.078;99,71
"A";1995;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";260;"Santa Perpètua de Mogoda                ";"";"";13.524;7.435;54,98;6.089;45,02;31;0,42;67;0,90;7.337;98,68;7.404;99,58
"A";1995;"MU";"Catalunya                ";8;"Barcelona";21;"Maresme                       ";261;"Santa Susanna                           ";"";"";1.077;709;65,83;368;34,17;2;0,28;7;0,99;700;98,73;707;99,72
"A";1995;"MU";"Catalunya                ";8;"Barcelona";7;"Bages                         ";262;"Sant Vicenç de Castellet                ";"";"";6.067;4.072;67,12;1.995;32,88;16;0,39;24;0,59;4.032;99,02;4.056;99,61
"A";1995;"MU";"Catalunya                ";8;"Barcelona";11;"Baix Llobregat                ";263;"Sant Vicenç dels Horts                  ";"";"";17.449;9.545;54,70;7.904;45,30;17;0,18;79;0,83;9.449;98,99;9.528;99,82
"A";1995;"MU";"Catalunya                ";8;"Barcelona";21;"Maresme                       ";264;"Sant Vicenç de Montalt                  ";"";"";1.701;1.194;70,19;507;29,81;7;0,59;14;1,17;1.173;98,24;1.187;99,41
"A";1995;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";265;"Sant Vicenç de Torelló                  ";"";"";1.449;1.038;71,64;411;28,36;0;0,00;9;0,87;1.029;99,13;1.038;100,00
"A";1995;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";266;"Cerdanyola del Vallès                   ";"";"";39.065;23.503;60,16;15.562;39,84;55;0,23;282;1,20;23.166;98,57;23.448;99,77
"A";1995;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";267;"Sentmenat                               ";"";"";3.953;2.613;66,10;1.340;33,90;7;0,27;16;0,61;2.590;99,12;2.606;99,73
"A";1995;"MU";"Catalunya                ";8;"Barcelona";14;"Berguedà                      ";268;"Cercs                                   ";"";"";1.339;1.011;75,50;328;24,50;4;0,40;9;0,89;998;98,71;1.007;99,60
"A";1995;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";269;"Seva                                    ";"";"";1.563;1.254;80,23;309;19,77;3;0,24;9;0,72;1.242;99,04;1.251;99,76
"A";1995;"MU";"Catalunya                ";8;"Barcelona";17;"Garraf                        ";270;"Sitges                                  ";"";"";12.849;8.371;65,15;4.478;34,85;16;0,19;70;0,84;8.285;98,97;8.355;99,81
"A";1995;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";271;"Sobremunt                               ";"";"";72;45;62,50;27;37,50;0;0,00;0;0,00;45;100,00;45;100,00
"A";1995;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";272;"Sora                                    ";"";"";159;119;74,84;40;25,16;1;0,84;0;0,00;118;99,16;118;99,16
"A";1995;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";273;"Subirats                                ";"";"";1.895;1.441;76,04;454;23,96;6;0,42;9;0,62;1.426;98,96;1.435;99,58
"A";1995;"MU";"Catalunya                ";8;"Barcelona";7;"Bages                         ";274;"Súria                                   ";"";"";5.269;3.861;73,28;1.408;26,72;12;0,31;31;0,80;3.818;98,89;3.849;99,69
"A";1995;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";275;"Tavèrnoles                              ";"";"";190;147;77,37;43;22,63;0;0,00;1;0,68;146;99,32;147;100,00
"A";1995;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";276;"Tagamanent                              ";"";"";160;110;68,75;50;31,25;1;0,91;1;0,91;108;98,18;109;99,09
"A";1995;"MU";"Catalunya                ";8;"Barcelona";7;"Bages                         ";277;"Talamanca                               ";"";"";84;52;61,90;32;38,10;0;0,00;0;0,00;52;100,00;52;100,00
"A";1995;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";278;"Taradell                                ";"";"";3.631;2.754;75,85;877;24,15;16;0,58;14;0,51;2.724;98,91;2.738;99,42
"A";1995;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";279;"Terrassa                                ";"";"";130.524;80.378;61,58;50.146;38,42;182;0,23;798;0,99;79.398;98,78;80.196;99,77
"A";1995;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";280;"Tavertet                                ";"";"";108;89;82,41;19;17,59;0;0,00;0;0,00;89;100,00;89;100,00
"A";1995;"MU";"Catalunya                ";8;"Barcelona";21;"Maresme                       ";281;"Teià                                    ";"";"";3.380;2.447;72,40;933;27,60;5;0,20;26;1,06;2.416;98,73;2.442;99,80
"A";1995;"MU";"Catalunya                ";8;"Barcelona";21;"Maresme                       ";282;"Tiana                                   ";"";"";3.982;2.879;72,30;1.103;27,70;6;0,21;32;1,11;2.841;98,68;2.873;99,79
"A";1995;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";283;"Tona                                    ";"";"";4.578;3.152;68,85;1.426;31,15;10;0,32;34;1,08;3.108;98,60;3.142;99,68
"A";1995;"MU";"Catalunya                ";8;"Barcelona";21;"Maresme                       ";284;"Tordera                                 ";"";"";7.138;4.740;66,41;2.398;33,59;17;0,36;33;0,70;4.690;98,95;4.723;99,64
"A";1995;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";285;"Torelló                                 ";"";"";9.542;6.489;68,00;3.053;32,00;24;0,37;42;0,65;6.423;98,98;6.465;99,63
"A";1995;"MU";"Catalunya                ";8;"Barcelona";6;"Anoia                         ";286;"Torre de Claramunt, la                  ";"";"";1.540;1.022;66,36;518;33,64;4;0,39;1;0,10;1.017;99,51;1.018;99,61
"A";1995;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";287;"Torrelavit                              ";"";"";996;719;72,19;277;27,81;1;0,14;9;1,25;709;98,61;718;99,86
"A";1995;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";288;"Torrelles de Foix                       ";"";"";1.287;804;62,47;483;37,53;5;0,62;4;0,50;795;98,88;799;99,38
"A";1995;"MU";"Catalunya                ";8;"Barcelona";11;"Baix Llobregat                ";289;"Torrelles de Llobregat                  ";"";"";2.341;1.549;66,17;792;33,83;1;0,06;15;0,97;1.533;98,97;1.548;99,94
"A";1995;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";290;"Ullastrell                              ";"";"";813;692;85,12;121;14,88;4;0,58;8;1,16;680;98,27;688;99,42
"A";1995;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";291;"Vacarisses                              ";"";"";1.363;860;63,10;503;36,90;2;0,23;11;1,28;847;98,49;858;99,77
"A";1995;"MU";"Catalunya                ";8;"Barcelona";6;"Anoia                         ";292;"Vallbona d'Anoia                        ";"";"";840;678;80,71;162;19,29;1;0,15;6;0,88;671;98,97;677;99,85
"A";1995;"MU";"Catalunya                ";8;"Barcelona";14;"Berguedà                      ";293;"Vallcebre                               ";"";"";235;169;71,91;66;28,09;0;0,00;1;0,59;168;99,41;169;100,00
"A";1995;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";294;"Vallgorguina                            ";"";"";792;545;68,81;247;31,19;1;0,18;2;0,37;542;99,45;544;99,82
"A";1995;"MU";"Catalunya                ";8;"Barcelona";11;"Baix Llobregat                ";295;"Vallirana                               ";"";"";6.007;3.715;61,84;2.292;38,16;10;0,27;38;1,02;3.667;98,71;3.705;99,73
"A";1995;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";296;"Vallromanes                             ";"";"";780;559;71,67;221;28,33;4;0,72;6;1,07;549;98,21;555;99,28
"A";1995;"MU";"Catalunya                ";8;"Barcelona";6;"Anoia                         ";297;"Veciana                                 ";"";"";146;109;74,66;37;25,34;0;0,00;0;0,00;109;100,00;109;100,00
"A";1995;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";298;"Vic                                     ";"";"";24.788;17.261;69,63;7.527;30,37;36;0,21;115;0,67;17.110;99,13;17.225;99,79
"A";1995;"MU";"Catalunya                ";8;"Barcelona";14;"Berguedà                      ";299;"Vilada                                  ";"";"";472;341;72,25;131;27,75;1;0,29;0;0,00;340;99,71;340;99,71
"A";1995;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";300;"Viladecavalls                           ";"";"";3.457;2.157;62,40;1.300;37,60;12;0,56;25;1,16;2.120;98,28;2.145;99,44
"A";1995;"MU";"Catalunya                ";8;"Barcelona";11;"Baix Llobregat                ";301;"Viladecans                              ";"";"";41.230;22.328;54,15;18.902;45,85;51;0,23;197;0,88;22.080;98,89;22.277;99,77
"A";1995;"MU";"Catalunya                ";8;"Barcelona";6;"Anoia                         ";302;"Vilanova del Camí                       ";"";"";7.516;4.242;56,44;3.274;43,56;4;0,09;30;0,71;4.208;99,20;4.238;99,91
"A";1995;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";303;"Vilanova de Sau                         ";"";"";250;196;78,40;54;21,60;0;0,00;6;3,06;190;96,94;196;100,00
"A";1995;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";304;"Vilobí del Penedès                      ";"";"";664;502;75,60;162;24,40;3;0,60;3;0,60;496;98,80;499;99,40
"A";1995;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";305;"Vilafranca del Penedès                  ";"";"";22.900;15.206;66,40;7.694;33,60;49;0,32;108;0,71;15.049;98,97;15.157;99,68
"A";1995;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";306;"Vilalba Sasserra                        ";"";"";267;200;74,91;67;25,09;0;0,00;1;0,50;199;99,50;200;100,00
"A";1995;"MU";"Catalunya                ";8;"Barcelona";17;"Garraf                        ";307;"Vilanova i la Geltrú                    ";"";"";39.392;24.652;62,58;14.740;37,42;60;0,24;191;0,77;24.401;98,98;24.592;99,76
"A";1995;"MU";"Catalunya                ";8;"Barcelona";14;"Berguedà                      ";308;"Viver i Serrateix                       ";"";"";157;123;78,34;34;21,66;0;0,00;2;1,63;121;98,37;123;100,00
"A";1995;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";901;"Rupit i Pruit                           ";"";"";282;225;79,79;57;20,21;0;0,00;1;0,44;224;99,56;225;100,00
"A";1995;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";902;"Vilanova del Vallès                     ";"";"";1.477;991;67,10;486;32,90;5;0,50;7;0,71;979;98,79;986;99,50
"A";1995;"MU";"Catalunya                ";8;"Barcelona";14;"Berguedà                      ";903;"Sant Julià de Cerdanyola                ";"";"";199;162;81,41;37;18,59;0;0,00;0;0,00;162;100,00;162;100,00
"A";1995;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";904;"Badia del Vallès                        ";"";"";13.958;6.873;49,24;7.085;50,76;23;0,33;52;0,76;6.798;98,91;6.850;99,67
"A";1995;"MU";"Catalunya                ";8;"Barcelona";98;"Residents Absents             ";998;"Residents Absents                       ";"";"";36.662;10.080;27,49;26.582;72,51;42;0,42;17;0,17;10.021;99,41;10.038;99,58
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";1;"Agullana                                ";"";"";535;430;80,37;105;19,63;1;0,23;5;1,16;424;98,60;429;99,77
"A";1995;"MU";"Catalunya                ";17;"Girona";20;"Gironès                       ";2;"Aiguaviva                               ";"";"";333;246;73,87;87;26,13;0;0,00;6;2,44;240;97,56;246;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";3;"Albanyà                                 ";"";"";101;75;74,26;26;25,74;0;0,00;1;1,33;74;98,67;75;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";10;"Baix Empordà                  ";4;"Albons                                  ";"";"";423;321;75,89;102;24,11;1;0,31;4;1,25;316;98,44;320;99,69
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";5;"Far d'Empordà, el                       ";"";"";341;227;66,57;114;33,43;1;0,44;1;0,44;225;99,12;226;99,56
"A";1995;"MU";"Catalunya                ";17;"Girona";15;"Cerdanya                      ";6;"Alp                                     ";"";"";800;500;62,50;300;37,50;2;0,40;5;1,00;493;98,60;498;99,60
"A";1995;"MU";"Catalunya                ";17;"Girona";34;"Selva                         ";7;"Amer                                    ";"";"";1.895;1.418;74,83;477;25,17;13;0,92;9;0,63;1.396;98,45;1.405;99,08
"A";1995;"MU";"Catalunya                ";17;"Girona";34;"Selva                         ";8;"Anglès                                  ";"";"";3.886;2.855;73,47;1.031;26,53;6;0,21;11;0,39;2.838;99,40;2.849;99,79
"A";1995;"MU";"Catalunya                ";17;"Girona";34;"Selva                         ";9;"Arbúcies                                ";"";"";3.895;2.906;74,61;989;25,39;7;0,24;14;0,48;2.885;99,28;2.899;99,76
"A";1995;"MU";"Catalunya                ";17;"Girona";19;"Garrotxa                      ";10;"Argelaguer                              ";"";"";289;204;70,59;85;29,41;5;2,45;0;0,00;199;97,55;199;97,55
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";11;"Armentera, l'                           ";"";"";630;487;77,30;143;22,70;1;0,21;5;1,03;481;98,77;486;99,79
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";12;"Avinyonet de Puigventós                 ";"";"";367;229;62,40;138;37,60;0;0,00;4;1,75;225;98,25;229;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";10;"Baix Empordà                  ";13;"Begur                                   ";"";"";2.245;1.654;73,67;591;26,33;3;0,18;14;0,85;1.637;98,97;1.651;99,82
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";14;"Vajol, la                               ";"";"";79;58;73,42;21;26,58;0;0,00;1;1,72;57;98,28;58;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";28;"Pla de l'Estany               ";15;"Banyoles                                ";"";"";11.046;8.029;72,69;3.017;27,31;31;0,39;78;0,97;7.920;98,64;7.998;99,61
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";16;"Bàscara                                 ";"";"";660;486;73,64;174;26,36;3;0,62;5;1,03;478;98,35;483;99,38
"A";1995;"MU";"Catalunya                ";17;"Girona";10;"Baix Empordà                  ";18;"Bellcaire d'Empordà                     ";"";"";426;327;76,76;99;23,24;0;0,00;2;0,61;325;99,39;327;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";19;"Garrotxa                      ";19;"Besalú                                  ";"";"";1.747;1.326;75,90;421;24,10;7;0,53;8;0,60;1.311;98,87;1.319;99,47
"A";1995;"MU";"Catalunya                ";17;"Girona";20;"Gironès                       ";20;"Bescanó                                 ";"";"";2.369;1.829;77,21;540;22,79;8;0,44;10;0,55;1.811;99,02;1.821;99,56
"A";1995;"MU";"Catalunya                ";17;"Girona";19;"Garrotxa                      ";21;"Beuda                                   ";"";"";114;77;67,54;37;32,46;5;6,49;0;0,00;72;93,51;72;93,51
"A";1995;"MU";"Catalunya                ";17;"Girona";10;"Baix Empordà                  ";22;"Bisbal d'Empordà, la                    ";"";"";6.232;4.416;70,86;1.816;29,14;9;0,20;33;0,75;4.374;99,05;4.407;99,80
"A";1995;"MU";"Catalunya                ";17;"Girona";34;"Selva                         ";23;"Blanes                                  ";"";"";21.378;13.171;61,61;8.207;38,39;44;0,33;89;0,68;13.038;98,99;13.127;99,67
"A";1995;"MU";"Catalunya                ";17;"Girona";15;"Cerdanya                      ";24;"Bolvir                                  ";"";"";198;135;68,18;63;31,82;1;0,74;1;0,74;133;98,52;134;99,26
"A";1995;"MU";"Catalunya                ";17;"Girona";20;"Gironès                       ";25;"Bordils                                 ";"";"";1.054;799;75,81;255;24,19;2;0,25;5;0,63;792;99,12;797;99,75
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";26;"Borrassà                                ";"";"";431;314;72,85;117;27,15;1;0,32;2;0,64;311;99,04;313;99,68
"A";1995;"MU";"Catalunya                ";17;"Girona";34;"Selva                         ";27;"Breda                                   ";"";"";2.654;1.920;72,34;734;27,66;12;0,63;6;0,31;1.902;99,06;1.908;99,38
"A";1995;"MU";"Catalunya                ";17;"Girona";34;"Selva                         ";28;"Brunyola                                ";"";"";322;212;65,84;110;34,16;0;0,00;0;0,00;212;100,00;212;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";29;"Boadella d'Empordà                      ";"";"";189;143;75,66;46;24,34;1;0,70;3;2,10;139;97,20;142;99,30
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";30;"Cabanes                                 ";"";"";645;426;66,05;219;33,95;4;0,94;1;0,23;421;98,83;422;99,06
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";31;"Cabanelles                              ";"";"";182;116;63,74;66;36,26;0;0,00;0;0,00;116;100,00;116;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";32;"Cadaqués                                ";"";"";1.502;999;66,51;503;33,49;3;0,30;4;0,40;992;99,30;996;99,70
"A";1995;"MU";"Catalunya                ";17;"Girona";34;"Selva                         ";33;"Caldes de Malavella                     ";"";"";2.887;1.862;64,50;1.025;35,50;10;0,54;12;0,64;1.840;98,82;1.852;99,46
