"ELECCIO";"ANY";"NIVELL";"AUTONOMIA";"CODI PROVÍNCIA";"PROVÍNCIA";"CODI COMARCA";"COMARCA";"CODI MUNICIPI";"MUNICIPI";"CODI DISTRICTE";"DISTRICTE";"CENS ELECTORAL";"VOTANTS";"% VOTANTS";"ABSTENCIÓ";"% ABSTENCIÓ";"VOTS NULS";"% VOTS NULS";"VOTS EN BLANC";"% VOTS EN BLANC";"VOTS A CANDIDATURES";"% VOTS A CANDIDATURES";"VOTS VÀLIDS";"% VOTS VÀLIDS"
"A";1999;"MU";"Catalunya                ";8;"Barcelona";7;"Bages                         ";178;"Rajadell                                ";"";"";441;295;66,89;146;33,11;1;0,34;7;2,37;287;97,29;294;99,66
"A";1999;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";179;"Rellinars                               ";"";"";292;245;83,90;47;16,10;0;0,00;1;0,41;244;99,59;245;100,00
"A";1999;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";180;"Ripollet                                ";"";"";24.294;12.649;52,07;11.645;47,93;29;0,23;115;0,91;12.505;98,86;12.620;99,77
"A";1999;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";181;"Roca del Vallès, la                     ";"";"";6.018;3.591;59,67;2.427;40,33;7;0,19;36;1,00;3.548;98,80;3.584;99,81
"A";1999;"MU";"Catalunya                ";8;"Barcelona";7;"Bages                         ";182;"Pont de Vilomara i Rocafort, el         ";"";"";2.151;1.333;61,97;818;38,03;6;0,45;6;0,45;1.321;99,10;1.327;99,55
"A";1999;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";183;"Roda de Ter                             ";"";"";4.106;2.846;69,31;1.260;30,69;11;0,39;22;0,77;2.813;98,84;2.835;99,61
"A";1999;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";184;"Rubí                                    ";"";"";47.108;24.223;51,42;22.885;48,58;55;0,23;241;0,99;23.927;98,78;24.168;99,77
"A";1999;"MU";"Catalunya                ";8;"Barcelona";6;"Anoia                         ";185;"Rubió                                   ";"";"";99;66;66,67;33;33,33;0;0,00;1;1,52;65;98,48;66;100,00
"A";1999;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";187;"Sabadell                                ";"";"";152.487;91.462;59,98;61.025;40,02;223;0,24;696;0,76;90.543;99,00;91.239;99,76
"A";1999;"MU";"Catalunya                ";8;"Barcelona";14;"Berguedà                      ";188;"Sagàs                                   ";"";"";131;92;70,23;39;29,77;0;0,00;0;0,00;92;100,00;92;100,00
"A";1999;"MU";"Catalunya                ";8;"Barcelona";6;"Anoia                         ";189;"Sant Pere Sallavinera                   ";"";"";139;117;84,17;22;15,83;0;0,00;1;0,85;116;99,15;117;100,00
"A";1999;"MU";"Catalunya                ";8;"Barcelona";14;"Berguedà                      ";190;"Saldes                                  ";"";"";281;178;63,35;103;36,65;0;0,00;1;0,56;177;99,44;178;100,00
"A";1999;"MU";"Catalunya                ";8;"Barcelona";7;"Bages                         ";191;"Sallent                                 ";"";"";6.310;4.002;63,42;2.308;36,58;1;0,02;28;0,70;3.973;99,28;4.001;99,98
"A";1999;"MU";"Catalunya                ";8;"Barcelona";7;"Bages                         ";192;"Santpedor                               ";"";"";4.440;2.919;65,74;1.521;34,26;8;0,27;13;0,45;2.898;99,28;2.911;99,73
"A";1999;"MU";"Catalunya                ";8;"Barcelona";21;"Maresme                       ";193;"Sant Iscle de Vallalta                  ";"";"";642;437;68,07;205;31,93;1;0,23;4;0,92;432;98,86;436;99,77
"A";1999;"MU";"Catalunya                ";8;"Barcelona";13;"Barcelonès                    ";194;"Sant Adrià de Besòs                     ";"";"";27.304;13.665;50,05;13.639;49,95;19;0,14;97;0,71;13.549;99,15;13.646;99,86
"A";1999;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";195;"Sant Agustí de Lluçanès                 ";"";"";97;69;71,13;28;28,87;0;0,00;1;1,45;68;98,55;69;100,00
"A";1999;"MU";"Catalunya                ";8;"Barcelona";11;"Baix Llobregat                ";196;"Sant Andreu de la Barca                 ";"";"";17.218;8.694;50,49;8.524;49,51;13;0,15;54;0,62;8.627;99,23;8.681;99,85
"A";1999;"MU";"Catalunya                ";8;"Barcelona";21;"Maresme                       ";197;"Sant Andreu de Llavaneres               ";"";"";5.457;3.545;64,96;1.912;35,04;4;0,11;37;1,04;3.504;98,84;3.541;99,89
"A";1999;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";198;"Sant Antoni de Vilamajor                ";"";"";2.651;1.677;63,26;974;36,74;8;0,48;11;0,66;1.658;98,87;1.669;99,52
"A";1999;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";199;"Sant Bartomeu del Grau                  ";"";"";797;495;62,11;302;37,89;0;0,00;5;1,01;490;98,99;495;100,00
"A";1999;"MU";"Catalunya                ";8;"Barcelona";11;"Baix Llobregat                ";200;"Sant Boi de Llobregat                   ";"";"";66.110;35.077;53,06;31.033;46,94;60;0,17;288;0,82;34.729;99,01;35.017;99,83
"A";1999;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";201;"Sant Boi de Lluçanès                    ";"";"";480;339;70,63;141;29,38;0;0,00;4;1,18;335;98,82;339;100,00
"A";1999;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";202;"Sant Celoni                             ";"";"";10.572;6.837;64,67;3.735;35,33;14;0,20;50;0,73;6.773;99,06;6.823;99,80
"A";1999;"MU";"Catalunya                ";8;"Barcelona";21;"Maresme                       ";203;"Sant Cebrià de Vallalta                 ";"";"";1.315;858;65,25;457;34,75;1;0,12;5;0,58;852;99,30;857;99,88
"A";1999;"MU";"Catalunya                ";8;"Barcelona";11;"Baix Llobregat                ";204;"Sant Climent de Llobregat               ";"";"";2.439;1.572;64,45;867;35,55;7;0,45;9;0,57;1.556;98,98;1.565;99,55
"A";1999;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";205;"Sant Cugat del Vallès                   ";"";"";44.194;28.367;64,19;15.827;35,81;56;0,20;364;1,28;27.947;98,52;28.311;99,80
"A";1999;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";206;"Sant Cugat Sesgarrigues                 ";"";"";602;458;76,08;144;23,92;1;0,22;3;0,66;454;99,13;457;99,78
"A";1999;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";207;"Sant Esteve de Palautordera             ";"";"";1.112;806;72,48;306;27,52;0;0,00;10;1,24;796;98,76;806;100,00
"A";1999;"MU";"Catalunya                ";8;"Barcelona";11;"Baix Llobregat                ";208;"Sant Esteve Sesrovires                  ";"";"";3.799;2.284;60,12;1.515;39,88;0;0,00;14;0,61;2.270;99,39;2.284;100,00
"A";1999;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";209;"Sant Fost de Campsentelles              ";"";"";4.945;2.933;59,31;2.012;40,69;5;0,17;23;0,78;2.905;99,05;2.928;99,83
"A";1999;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";210;"Sant Feliu de Codines                   ";"";"";3.534;2.214;62,65;1.320;37,35;8;0,36;19;0,86;2.187;98,78;2.206;99,64
"A";1999;"MU";"Catalunya                ";8;"Barcelona";11;"Baix Llobregat                ";211;"Sant Feliu de Llobregat                 ";"";"";31.760;18.991;59,80;12.769;40,20;41;0,22;182;0,96;18.768;98,83;18.950;99,78
"A";1999;"MU";"Catalunya                ";8;"Barcelona";7;"Bages                         ";212;"Sant Feliu Sasserra                     ";"";"";533;418;78,42;115;21,58;1;0,24;3;0,72;414;99,04;417;99,76
"A";1999;"MU";"Catalunya                ";8;"Barcelona";7;"Bages                         ";213;"Sant Fruitós de Bages                   ";"";"";4.552;2.777;61,01;1.775;38,99;3;0,11;22;0,79;2.752;99,10;2.774;99,89
"A";1999;"MU";"Catalunya                ";8;"Barcelona";21;"Maresme                       ";214;"Vilassar de Dalt                        ";"";"";6.355;4.138;65,11;2.217;34,89;9;0,22;31;0,75;4.098;99,03;4.129;99,78
"A";1999;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";215;"Sant Hipòlit de Voltregà                ";"";"";2.497;1.809;72,45;688;27,55;16;0,88;6;0,33;1.787;98,78;1.793;99,12
"A";1999;"MU";"Catalunya                ";8;"Barcelona";14;"Berguedà                      ";216;"Sant Jaume de Frontanyà                 ";"";"";27;22;81,48;5;18,52;0;0,00;0;0,00;22;100,00;22;100,00
"A";1999;"MU";"Catalunya                ";8;"Barcelona";11;"Baix Llobregat                ";217;"Sant Joan Despí                         ";"";"";22.953;13.705;59,71;9.248;40,29;20;0,15;154;1,12;13.531;98,73;13.685;99,85
"A";1999;"MU";"Catalunya                ";8;"Barcelona";7;"Bages                         ";218;"Sant Joan de Vilatorrada                ";"";"";7.467;4.556;61,02;2.911;38,98;3;0,07;42;0,92;4.511;99,01;4.553;99,93
"A";1999;"MU";"Catalunya                ";8;"Barcelona";21;"Maresme                       ";219;"Vilassar de Mar                         ";"";"";13.775;8.748;63,51;5.027;36,49;11;0,13;102;1,17;8.635;98,71;8.737;99,87
"A";1999;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";220;"Sant Julià de Vilatorta                 ";"";"";1.802;1.359;75,42;443;24,58;5;0,37;11;0,81;1.343;98,82;1.354;99,63
"A";1999;"MU";"Catalunya                ";8;"Barcelona";11;"Baix Llobregat                ";221;"Sant Just Desvern                       ";"";"";11.642;7.428;63,80;4.214;36,20;17;0,23;90;1,21;7.321;98,56;7.411;99,77
"A";1999;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";222;"Sant Llorenç d'Hortons                  ";"";"";1.216;847;69,65;369;30,35;2;0,24;5;0,59;840;99,17;845;99,76
"A";1999;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";223;"Sant Llorenç Savall                     ";"";"";1.689;1.136;67,26;553;32,74;4;0,35;6;0,53;1.126;99,12;1.132;99,65
"A";1999;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";224;"Sant Martí de Centelles                 ";"";"";603;448;74,30;155;25,70;0;0,00;4;0,89;444;99,11;448;100,00
"A";1999;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";225;"Sant Martí d'Albars                     ";"";"";117;74;63,25;43;36,75;0;0,00;0;0,00;74;100,00;74;100,00
"A";1999;"MU";"Catalunya                ";8;"Barcelona";6;"Anoia                         ";226;"Sant Martí de Tous                      ";"";"";823;591;71,81;232;28,19;2;0,34;10;1,69;579;97,97;589;99,66
"A";1999;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";227;"Sant Martí Sarroca                      ";"";"";2.071;1.345;64,94;726;35,06;5;0,37;7;0,52;1.333;99,11;1.340;99,63
"A";1999;"MU";"Catalunya                ";8;"Barcelona";6;"Anoia                         ";228;"Sant Martí Sesgueioles                  ";"";"";314;225;71,66;89;28,34;2;0,89;3;1,33;220;97,78;223;99,11
"A";1999;"MU";"Catalunya                ";8;"Barcelona";7;"Bages                         ";229;"Sant Mateu de Bages                     ";"";"";441;343;77,78;98;22,22;2;0,58;6;1,75;335;97,67;341;99,42
"A";1999;"MU";"Catalunya                ";8;"Barcelona";21;"Maresme                       ";230;"Premià de Dalt                          ";"";"";6.894;4.448;64,52;2.446;35,48;8;0,18;47;1,06;4.393;98,76;4.440;99,82
"A";1999;"MU";"Catalunya                ";8;"Barcelona";17;"Garraf                        ";231;"Sant Pere de Ribes                      ";"";"";16.962;8.413;49,60;8.549;50,40;36;0,43;59;0,70;8.318;98,87;8.377;99,57
"A";1999;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";232;"Sant Pere de Riudebitlles               ";"";"";1.778;1.213;68,22;565;31,78;4;0,33;8;0,66;1.201;99,01;1.209;99,67
"A";1999;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";233;"Sant Pere de Torelló                    ";"";"";1.931;1.248;64,63;683;35,37;10;0,80;10;0,80;1.228;98,40;1.238;99,20
"A";1999;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";234;"Sant Pere de Vilamajor                  ";"";"";1.975;1.226;62,08;749;37,92;3;0,24;13;1,06;1.210;98,69;1.223;99,76
"A";1999;"MU";"Catalunya                ";8;"Barcelona";21;"Maresme                       ";235;"Sant Pol de Mar                         ";"";"";2.817;1.986;70,50;831;29,50;11;0,55;21;1,06;1.954;98,39;1.975;99,45
"A";1999;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";236;"Sant Quintí de Mediona                  ";"";"";1.434;1.047;73,01;387;26,99;5;0,48;12;1,15;1.030;98,38;1.042;99,52
"A";1999;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";237;"Sant Quirze de Besora                   ";"";"";1.689;1.233;73,00;456;27,00;7;0,57;10;0,81;1.216;98,62;1.226;99,43
"A";1999;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";238;"Sant Quirze del Vallès                  ";"";"";9.628;6.167;64,05;3.461;35,95;10;0,16;55;0,89;6.102;98,95;6.157;99,84
"A";1999;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";239;"Sant Quirze Safaja                      ";"";"";294;192;65,31;102;34,69;0;0,00;5;2,60;187;97,40;192;100,00
"A";1999;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";240;"Sant Sadurní d'Anoia                    ";"";"";8.120;5.317;65,48;2.803;34,52;7;0,13;29;0,55;5.281;99,32;5.310;99,87
"A";1999;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";241;"Sant Sadurní d'Osormort                 ";"";"";66;54;81,82;12;18,18;0;0,00;0;0,00;54;100,00;54;100,00
"A";1999;"MU";"Catalunya                ";8;"Barcelona";7;"Bages                         ";242;"Marganell                               ";"";"";223;150;67,26;73;32,74;0;0,00;0;0,00;150;100,00;150;100,00
"A";1999;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";243;"Santa Cecília de Voltregà               ";"";"";157;119;75,80;38;24,20;1;0,84;0;0,00;118;99,16;118;99,16
"A";1999;"MU";"Catalunya                ";8;"Barcelona";11;"Baix Llobregat                ";244;"Santa Coloma de Cervelló                ";"";"";3.603;2.222;61,67;1.381;38,33;8;0,36;16;0,72;2.198;98,92;2.214;99,64
"A";1999;"MU";"Catalunya                ";8;"Barcelona";13;"Barcelonès                    ";245;"Santa Coloma de Gramenet                ";"";"";100.096;52.355;52,30;47.741;47,70;93;0,18;512;0,98;51.750;98,84;52.262;99,82
"A";1999;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";246;"Santa Eugènia de Berga                  ";"";"";1.568;1.152;73,47;416;26,53;0;0,00;6;0,52;1.146;99,48;1.152;100,00
"A";1999;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";247;"Santa Eulàlia de Riuprimer              ";"";"";713;520;72,93;193;27,07;2;0,38;6;1,15;512;98,46;518;99,62
"A";1999;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";248;"Santa Eulàlia de Ronçana                ";"";"";3.677;2.160;58,74;1.517;41,26;3;0,14;18;0,83;2.139;99,03;2.157;99,86
"A";1999;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";249;"Santa Fe del Penedès                    ";"";"";239;191;79,92;48;20,08;1;0,52;0;0,00;190;99,48;190;99,48
"A";1999;"MU";"Catalunya                ";8;"Barcelona";6;"Anoia                         ";250;"Santa Margarida de Montbui              ";"";"";7.506;3.995;53,22;3.511;46,78;14;0,35;28;0,70;3.953;98,95;3.981;99,65
"A";1999;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";251;"Santa Margarida i els Monjos            ";"";"";3.656;2.304;63,02;1.352;36,98;10;0,43;15;0,65;2.279;98,91;2.294;99,57
"A";1999;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";252;"Barberà del Vallès                      ";"";"";21.307;11.304;53,05;10.003;46,95;22;0,19;109;0,96;11.173;98,84;11.282;99,81
"A";1999;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";253;"Santa Maria de Besora                   ";"";"";147;86;58,50;61;41,50;1;1,16;0;0,00;85;98,84;85;98,84
"A";1999;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";254;"Santa Maria de Corcó                    ";"";"";1.746;1.295;74,17;451;25,83;2;0,15;15;1,16;1.278;98,69;1.293;99,85
"A";1999;"MU";"Catalunya                ";8;"Barcelona";14;"Berguedà                      ";255;"Santa Maria de Merlès                   ";"";"";143;78;54,55;65;45,45;0;0,00;1;1,28;77;98,72;78;100,00
"A";1999;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";256;"Santa Maria de Martorelles              ";"";"";584;399;68,32;185;31,68;2;0,50;2;0,50;395;99,00;397;99,50
"A";1999;"MU";"Catalunya                ";8;"Barcelona";6;"Anoia                         ";257;"Santa Maria de Miralles                 ";"";"";91;64;70,33;27;29,67;0;0,00;0;0,00;64;100,00;64;100,00
"A";1999;"MU";"Catalunya                ";8;"Barcelona";7;"Bages                         ";258;"Santa Maria d'Oló                       ";"";"";864;692;80,09;172;19,91;0;0,00;11;1,59;681;98,41;692;100,00
"A";1999;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";259;"Santa Maria de Palautordera             ";"";"";5.170;3.386;65,49;1.784;34,51;3;0,09;19;0,56;3.364;99,35;3.383;99,91
"A";1999;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";260;"Santa Perpètua de Mogoda                ";"";"";15.418;7.999;51,88;7.419;48,12;18;0,23;59;0,74;7.922;99,04;7.981;99,77
"A";1999;"MU";"Catalunya                ";8;"Barcelona";21;"Maresme                       ";261;"Santa Susanna                           ";"";"";1.402;895;63,84;507;36,16;0;0,00;6;0,67;889;99,33;895;100,00
"A";1999;"MU";"Catalunya                ";8;"Barcelona";7;"Bages                         ";262;"Sant Vicenç de Castellet                ";"";"";6.124;3.728;60,88;2.396;39,12;6;0,16;35;0,94;3.687;98,90;3.722;99,84
"A";1999;"MU";"Catalunya                ";8;"Barcelona";11;"Baix Llobregat                ";263;"Sant Vicenç dels Horts                  ";"";"";19.793;10.375;52,42;9.418;47,58;33;0,32;51;0,49;10.291;99,19;10.342;99,68
"A";1999;"MU";"Catalunya                ";8;"Barcelona";21;"Maresme                       ";264;"Sant Vicenç de Montalt                  ";"";"";2.381;1.515;63,63;866;36,37;6;0,40;16;1,06;1.493;98,55;1.509;99,60
"A";1999;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";265;"Sant Vicenç de Torelló                  ";"";"";1.498;1.047;69,89;451;30,11;4;0,38;2;0,19;1.041;99,43;1.043;99,62
"A";1999;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";266;"Cerdanyola del Vallès                   ";"";"";43.258;24.755;57,23;18.503;42,77;35;0,14;274;1,11;24.446;98,75;24.720;99,86
"A";1999;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";267;"Sentmenat                               ";"";"";4.623;2.747;59,42;1.876;40,58;8;0,29;12;0,44;2.727;99,27;2.739;99,71
"A";1999;"MU";"Catalunya                ";8;"Barcelona";14;"Berguedà                      ";268;"Cercs                                   ";"";"";1.271;908;71,44;363;28,56;3;0,33;4;0,44;901;99,23;905;99,67
"A";1999;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";269;"Seva                                    ";"";"";2.010;1.481;73,68;529;26,32;1;0,07;21;1,42;1.459;98,51;1.480;99,93
"A";1999;"MU";"Catalunya                ";8;"Barcelona";17;"Garraf                        ";270;"Sitges                                  ";"";"";15.388;9.104;59,16;6.284;40,84;16;0,18;82;0,90;9.006;98,92;9.088;99,82
"A";1999;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";271;"Sobremunt                               ";"";"";67;37;55,22;30;44,78;0;0,00;3;8,11;34;91,89;37;100,00
"A";1999;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";272;"Sora                                    ";"";"";165;104;63,03;61;36,97;0;0,00;0;0,00;104;100,00;104;100,00
"A";1999;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";273;"Subirats                                ";"";"";2.086;1.454;69,70;632;30,30;6;0,41;8;0,55;1.440;99,04;1.448;99,59
"A";1999;"MU";"Catalunya                ";8;"Barcelona";7;"Bages                         ";274;"Súria                                   ";"";"";5.208;3.559;68,34;1.649;31,66;13;0,37;32;0,90;3.514;98,74;3.546;99,63
"A";1999;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";275;"Tavèrnoles                              ";"";"";222;174;78,38;48;21,62;1;0,57;1;0,57;172;98,85;173;99,43
"A";1999;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";276;"Tagamanent                              ";"";"";168;120;71,43;48;28,57;1;0,83;0;0,00;119;99,17;119;99,17
"A";1999;"MU";"Catalunya                ";8;"Barcelona";7;"Bages                         ";277;"Talamanca                               ";"";"";88;59;67,05;29;32,95;1;1,69;1;1,69;57;96,61;58;98,31
"A";1999;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";278;"Taradell                                ";"";"";3.960;2.813;71,04;1.147;28,96;4;0,14;26;0,92;2.783;98,93;2.809;99,86
"A";1999;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";279;"Terrassa                                ";"";"";139.706;79.532;56,93;60.174;43,07;149;0,19;717;0,90;78.666;98,91;79.383;99,81
"A";1999;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";280;"Tavertet                                ";"";"";126;90;71,43;36;28,57;0;0,00;1;1,11;89;98,89;90;100,00
"A";1999;"MU";"Catalunya                ";8;"Barcelona";21;"Maresme                       ";281;"Teià                                    ";"";"";4.061;2.783;68,53;1.278;31,47;4;0,14;28;1,01;2.751;98,85;2.779;99,86
"A";1999;"MU";"Catalunya                ";8;"Barcelona";21;"Maresme                       ";282;"Tiana                                   ";"";"";4.535;3.133;69,08;1.402;30,92;4;0,13;31;0,99;3.098;98,88;3.129;99,87
"A";1999;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";283;"Tona                                    ";"";"";4.843;3.187;65,81;1.656;34,19;7;0,22;22;0,69;3.158;99,09;3.180;99,78
"A";1999;"MU";"Catalunya                ";8;"Barcelona";21;"Maresme                       ";284;"Tordera                                 ";"";"";8.165;4.824;59,08;3.341;40,92;17;0,35;22;0,46;4.785;99,19;4.807;99,65
"A";1999;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";285;"Torelló                                 ";"";"";10.049;6.515;64,83;3.534;35,17;16;0,25;40;0,61;6.459;99,14;6.499;99,75
"A";1999;"MU";"Catalunya                ";8;"Barcelona";6;"Anoia                         ";286;"Torre de Claramunt, la                  ";"";"";1.862;1.101;59,13;761;40,87;4;0,36;9;0,82;1.088;98,82;1.097;99,64
"A";1999;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";287;"Torrelavit                              ";"";"";1.009;724;71,75;285;28,25;2;0,28;3;0,41;719;99,31;722;99,72
"A";1999;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";288;"Torrelles de Foix                       ";"";"";1.394;833;59,76;561;40,24;4;0,48;1;0,12;828;99,40;829;99,52
"A";1999;"MU";"Catalunya                ";8;"Barcelona";11;"Baix Llobregat                ";289;"Torrelles de Llobregat                  ";"";"";2.703;1.658;61,34;1.045;38,66;2;0,12;8;0,48;1.648;99,40;1.656;99,88
"A";1999;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";290;"Ullastrell                              ";"";"";917;713;77,75;204;22,25;1;0,14;6;0,84;706;99,02;712;99,86
"A";1999;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";291;"Vacarisses                              ";"";"";2.156;1.248;57,88;908;42,12;2;0,16;13;1,04;1.233;98,80;1.246;99,84
"A";1999;"MU";"Catalunya                ";8;"Barcelona";6;"Anoia                         ";292;"Vallbona d'Anoia                        ";"";"";877;655;74,69;222;25,31;0;0,00;2;0,31;653;99,69;655;100,00
"A";1999;"MU";"Catalunya                ";8;"Barcelona";14;"Berguedà                      ";293;"Vallcebre                               ";"";"";236;145;61,44;91;38,56;0;0,00;0;0,00;145;100,00;145;100,00
"A";1999;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";294;"Vallgorguina                            ";"";"";1.059;674;63,64;385;36,36;1;0,15;9;1,34;664;98,52;673;99,85
"A";1999;"MU";"Catalunya                ";8;"Barcelona";11;"Baix Llobregat                ";295;"Vallirana                               ";"";"";7.364;4.185;56,83;3.179;43,17;7;0,17;38;0,91;4.140;98,92;4.178;99,83
"A";1999;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";296;"Vallromanes                             ";"";"";1.059;719;67,89;340;32,11;9;1,25;2;0,28;708;98,47;710;98,75
"A";1999;"MU";"Catalunya                ";8;"Barcelona";6;"Anoia                         ";297;"Veciana                                 ";"";"";132;88;66,67;44;33,33;1;1,14;0;0,00;87;98,86;87;98,86
"A";1999;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";298;"Vic                                     ";"";"";25.976;16.971;65,33;9.005;34,67;44;0,26;171;1,01;16.756;98,73;16.927;99,74
"A";1999;"MU";"Catalunya                ";8;"Barcelona";14;"Berguedà                      ";299;"Vilada                                  ";"";"";494;340;68,83;154;31,17;0;0,00;4;1,18;336;98,82;340;100,00
"A";1999;"MU";"Catalunya                ";8;"Barcelona";40;"Vallès Occidental             ";300;"Viladecavalls                           ";"";"";4.462;2.664;59,70;1.798;40,30;3;0,11;19;0,71;2.642;99,17;2.661;99,89
"A";1999;"MU";"Catalunya                ";8;"Barcelona";11;"Baix Llobregat                ";301;"Viladecans                              ";"";"";44.890;23.333;51,98;21.557;48,02;39;0,17;221;0,95;23.073;98,89;23.294;99,83
"A";1999;"MU";"Catalunya                ";8;"Barcelona";6;"Anoia                         ";302;"Vilanova del Camí                       ";"";"";8.062;4.249;52,70;3.813;47,30;10;0,24;13;0,31;4.226;99,46;4.239;99,76
"A";1999;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";303;"Vilanova de Sau                         ";"";"";271;195;71,96;76;28,04;0;0,00;6;3,08;189;96,92;195;100,00
"A";1999;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";304;"Vilobí del Penedès                      ";"";"";717;506;70,57;211;29,43;2;0,40;5;0,99;499;98,62;504;99,60
"A";1999;"MU";"Catalunya                ";8;"Barcelona";3;"Alt Penedès                   ";305;"Vilafranca del Penedès                  ";"";"";24.454;15.110;61,79;9.344;38,21;37;0,24;105;0,69;14.968;99,06;15.073;99,76
"A";1999;"MU";"Catalunya                ";8;"Barcelona";41;"Vallès Oriental               ";306;"Vilalba Sasserra                        ";"";"";373;246;65,95;127;34,05;1;0,41;1;0,41;244;99,19;245;99,59
"A";1999;"MU";"Catalunya                ";8;"Barcelona";17;"Garraf                        ";307;"Vilanova i la Geltrú                    ";"";"";43.110;24.818;57,57;18.292;42,43;52;0,21;153;0,62;24.613;99,17;24.766;99,79
"A";1999;"MU";"Catalunya                ";8;"Barcelona";14;"Berguedà                      ";308;"Viver i Serrateix                       ";"";"";162;122;75,31;40;24,69;0;0,00;0;0,00;122;100,00;122;100,00
"A";1999;"MU";"Catalunya                ";8;"Barcelona";24;"Osona                         ";901;"Rupit i Pruit                           ";"";"";298;226;75,84;72;24,16;4;1,77;2;0,88;220;97,35;222;98,23
