ELECCIO;ANY;NIVELL;AUTONOMIA;CODI PROVÍNCIA;PROVÍNCIA;CODI COMARCA;COMARCA;CODI MUNICIPI;MUNICIPI;CODI DISTRICTE;DISTRICTE;SIGLES;PARTIT;VOTS PARTITS;% VOTS / VÀLIDS;ESCONS
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;153;Òrrius                                  ;;;E.CAT      ;Estat Català                                      ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;153;Òrrius                                  ;;;C.D.S.     ;Centre Democràtic i Social                        ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;153;Òrrius                                  ;;;PxC        ;Plataforma per Catalunya                          ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;153;Òrrius                                  ;;;EBS        ;Españoles Bajo el Separatismo                     ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;153;Òrrius                                  ;;;PH         ;Partit Humanista de Catalunya                     ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;155;Palafolls                               ;;;PSC-CpC    ;PSC-Ciutadans pel Canvi                           ;1.046;34,81;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;155;Palafolls                               ;;;CiU        ;Convergència i Unió                               ;978;32,55;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;155;Palafolls                               ;;;ERC        ;Esquerra Republicana de Catalunya                 ;448;14,91;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;155;Palafolls                               ;;;PP         ;Partit Popular                                    ;295;9,82;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;155;Palafolls                               ;;;ICV-EA     ;Iniciativa per Catalunya-Esquerra Alternativa     ;179;5,96;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;155;Palafolls                               ;;;EV-AE      ;Els Verds-l'Alternativa Ecologista                ;21;0,70;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;155;Palafolls                               ;;;PxC        ;Plataforma per Catalunya                          ;8;0,27;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;155;Palafolls                               ;;;POSI       ;Partit Obrer Socialista Internacionalista         ;6;0,20;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;155;Palafolls                               ;;;E.CAT      ;Estat Català                                      ;2;0,07;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;155;Palafolls                               ;;;PCPC       ;Partit Comunista del Poble de Catalunya           ;2;0,07;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;155;Palafolls                               ;;;EBS        ;Españoles Bajo el Separatismo                     ;1;0,03;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;155;Palafolls                               ;;;P.N.CA.    ;Partido Nacionalista Caló                         ;1;0,03;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;155;Palafolls                               ;;;C.D.S.     ;Centre Democràtic i Social                        ;1;0,03;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;155;Palafolls                               ;;;PH         ;Partit Humanista de Catalunya                     ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;155;Palafolls                               ;;;Ei         ;Escons Insubmisos                                 ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;155;Palafolls                               ;;;UADEP      ;Una Altra Democràcia és Possible                  ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;155;Palafolls                               ;;;MSR        ;Movimiento Social Republicano                     ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;155;Palafolls                               ;;;LI (LIT-CI);Lluita Internacionalista                          ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;163;Pineda de Mar                           ;;;PSC-CpC    ;PSC-Ciutadans pel Canvi                           ;3.346;33,47;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;163;Pineda de Mar                           ;;;CiU        ;Convergència i Unió                               ;3.256;32,57;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;163;Pineda de Mar                           ;;;PP         ;Partit Popular                                    ;1.376;13,77;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;163;Pineda de Mar                           ;;;ERC        ;Esquerra Republicana de Catalunya                 ;1.337;13,38;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;163;Pineda de Mar                           ;;;ICV-EA     ;Iniciativa per Catalunya-Esquerra Alternativa     ;470;4,70;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;163;Pineda de Mar                           ;;;EV-AE      ;Els Verds-l'Alternativa Ecologista                ;59;0,59;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;163;Pineda de Mar                           ;;;POSI       ;Partit Obrer Socialista Internacionalista         ;15;0,15;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;163;Pineda de Mar                           ;;;PxC        ;Plataforma per Catalunya                          ;14;0,14;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;163;Pineda de Mar                           ;;;C.D.S.     ;Centre Democràtic i Social                        ;12;0,12;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;163;Pineda de Mar                           ;;;Ei         ;Escons Insubmisos                                 ;11;0,11;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;163;Pineda de Mar                           ;;;EBS        ;Españoles Bajo el Separatismo                     ;6;0,06;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;163;Pineda de Mar                           ;;;PH         ;Partit Humanista de Catalunya                     ;6;0,06;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;163;Pineda de Mar                           ;;;E.CAT      ;Estat Català                                      ;5;0,05;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;163;Pineda de Mar                           ;;;PCPC       ;Partit Comunista del Poble de Catalunya           ;5;0,05;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;163;Pineda de Mar                           ;;;LI (LIT-CI);Lluita Internacionalista                          ;4;0,04;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;163;Pineda de Mar                           ;;;P.N.CA.    ;Partido Nacionalista Caló                         ;4;0,04;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;163;Pineda de Mar                           ;;;MSR        ;Movimiento Social Republicano                     ;4;0,04;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;163;Pineda de Mar                           ;;;UADEP      ;Una Altra Democràcia és Possible                  ;2;0,02;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;172;Premià de Mar                           ;;;CiU        ;Convergència i Unió                               ;4.242;32,34;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;172;Premià de Mar                           ;;;PSC-CpC    ;PSC-Ciutadans pel Canvi                           ;3.643;27,78;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;172;Premià de Mar                           ;;;ERC        ;Esquerra Republicana de Catalunya                 ;2.213;16,87;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;172;Premià de Mar                           ;;;PP         ;Partit Popular                                    ;1.589;12,12;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;172;Premià de Mar                           ;;;ICV-EA     ;Iniciativa per Catalunya-Esquerra Alternativa     ;1.102;8,40;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;172;Premià de Mar                           ;;;EV-AE      ;Els Verds-l'Alternativa Ecologista                ;120;0,91;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;172;Premià de Mar                           ;;;PxC        ;Plataforma per Catalunya                          ;26;0,20;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;172;Premià de Mar                           ;;;POSI       ;Partit Obrer Socialista Internacionalista         ;19;0,14;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;172;Premià de Mar                           ;;;E.CAT      ;Estat Català                                      ;16;0,12;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;172;Premià de Mar                           ;;;PCPC       ;Partit Comunista del Poble de Catalunya           ;8;0,06;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;172;Premià de Mar                           ;;;C.D.S.     ;Centre Democràtic i Social                        ;7;0,05;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;172;Premià de Mar                           ;;;UADEP      ;Una Altra Democràcia és Possible                  ;5;0,04;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;172;Premià de Mar                           ;;;Ei         ;Escons Insubmisos                                 ;4;0,03;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;172;Premià de Mar                           ;;;PH         ;Partit Humanista de Catalunya                     ;4;0,03;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;172;Premià de Mar                           ;;;EBS        ;Españoles Bajo el Separatismo                     ;3;0,02;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;172;Premià de Mar                           ;;;MSR        ;Movimiento Social Republicano                     ;2;0,02;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;172;Premià de Mar                           ;;;P.N.CA.    ;Partido Nacionalista Caló                         ;1;0,01;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;172;Premià de Mar                           ;;;LI (LIT-CI);Lluita Internacionalista                          ;1;0,01;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;193;Sant Iscle de Vallalta                  ;;;CiU        ;Convergència i Unió                               ;246;45,14;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;193;Sant Iscle de Vallalta                  ;;;ERC        ;Esquerra Republicana de Catalunya                 ;110;20,18;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;193;Sant Iscle de Vallalta                  ;;;PSC-CpC    ;PSC-Ciutadans pel Canvi                           ;94;17,25;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;193;Sant Iscle de Vallalta                  ;;;PP         ;Partit Popular                                    ;44;8,07;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;193;Sant Iscle de Vallalta                  ;;;ICV-EA     ;Iniciativa per Catalunya-Esquerra Alternativa     ;44;8,07;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;193;Sant Iscle de Vallalta                  ;;;Ei         ;Escons Insubmisos                                 ;2;0,37;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;193;Sant Iscle de Vallalta                  ;;;EV-AE      ;Els Verds-l'Alternativa Ecologista                ;1;0,18;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;193;Sant Iscle de Vallalta                  ;;;C.D.S.     ;Centre Democràtic i Social                        ;1;0,18;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;193;Sant Iscle de Vallalta                  ;;;PH         ;Partit Humanista de Catalunya                     ;1;0,18;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;193;Sant Iscle de Vallalta                  ;;;POSI       ;Partit Obrer Socialista Internacionalista         ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;193;Sant Iscle de Vallalta                  ;;;E.CAT      ;Estat Català                                      ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;193;Sant Iscle de Vallalta                  ;;;PxC        ;Plataforma per Catalunya                          ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;193;Sant Iscle de Vallalta                  ;;;EBS        ;Españoles Bajo el Separatismo                     ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;193;Sant Iscle de Vallalta                  ;;;UADEP      ;Una Altra Democràcia és Possible                  ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;193;Sant Iscle de Vallalta                  ;;;PCPC       ;Partit Comunista del Poble de Catalunya           ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;193;Sant Iscle de Vallalta                  ;;;MSR        ;Movimiento Social Republicano                     ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;193;Sant Iscle de Vallalta                  ;;;LI (LIT-CI);Lluita Internacionalista                          ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;193;Sant Iscle de Vallalta                  ;;;P.N.CA.    ;Partido Nacionalista Caló                         ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;197;Sant Andreu de Llavaneres               ;;;CiU        ;Convergència i Unió                               ;1.748;40,77;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;197;Sant Andreu de Llavaneres               ;;;PSC-CpC    ;PSC-Ciutadans pel Canvi                           ;821;19,15;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;197;Sant Andreu de Llavaneres               ;;;PP         ;Partit Popular                                    ;779;18,17;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;197;Sant Andreu de Llavaneres               ;;;ERC        ;Esquerra Republicana de Catalunya                 ;681;15,89;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;197;Sant Andreu de Llavaneres               ;;;ICV-EA     ;Iniciativa per Catalunya-Esquerra Alternativa     ;174;4,06;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;197;Sant Andreu de Llavaneres               ;;;EV-AE      ;Els Verds-l'Alternativa Ecologista                ;31;0,72;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;197;Sant Andreu de Llavaneres               ;;;PxC        ;Plataforma per Catalunya                          ;5;0,12;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;197;Sant Andreu de Llavaneres               ;;;Ei         ;Escons Insubmisos                                 ;4;0,09;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;197;Sant Andreu de Llavaneres               ;;;POSI       ;Partit Obrer Socialista Internacionalista         ;3;0,07;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;197;Sant Andreu de Llavaneres               ;;;PCPC       ;Partit Comunista del Poble de Catalunya           ;2;0,05;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;197;Sant Andreu de Llavaneres               ;;;PH         ;Partit Humanista de Catalunya                     ;1;0,02;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;197;Sant Andreu de Llavaneres               ;;;UADEP      ;Una Altra Democràcia és Possible                  ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;197;Sant Andreu de Llavaneres               ;;;EBS        ;Españoles Bajo el Separatismo                     ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;197;Sant Andreu de Llavaneres               ;;;C.D.S.     ;Centre Democràtic i Social                        ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;197;Sant Andreu de Llavaneres               ;;;E.CAT      ;Estat Català                                      ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;197;Sant Andreu de Llavaneres               ;;;LI (LIT-CI);Lluita Internacionalista                          ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;197;Sant Andreu de Llavaneres               ;;;P.N.CA.    ;Partido Nacionalista Caló                         ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;197;Sant Andreu de Llavaneres               ;;;MSR        ;Movimiento Social Republicano                     ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;203;Sant Cebrià de Vallalta                 ;;;CiU        ;Convergència i Unió                               ;444;41,85;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;203;Sant Cebrià de Vallalta                 ;;;PSC-CpC    ;PSC-Ciutadans pel Canvi                           ;219;20,64;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;203;Sant Cebrià de Vallalta                 ;;;ERC        ;Esquerra Republicana de Catalunya                 ;208;19,60;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;203;Sant Cebrià de Vallalta                 ;;;PP         ;Partit Popular                                    ;89;8,39;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;203;Sant Cebrià de Vallalta                 ;;;ICV-EA     ;Iniciativa per Catalunya-Esquerra Alternativa     ;71;6,69;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;203;Sant Cebrià de Vallalta                 ;;;EV-AE      ;Els Verds-l'Alternativa Ecologista                ;8;0,75;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;203;Sant Cebrià de Vallalta                 ;;;POSI       ;Partit Obrer Socialista Internacionalista         ;2;0,19;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;203;Sant Cebrià de Vallalta                 ;;;PCPC       ;Partit Comunista del Poble de Catalunya           ;2;0,19;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;203;Sant Cebrià de Vallalta                 ;;;PH         ;Partit Humanista de Catalunya                     ;1;0,09;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;203;Sant Cebrià de Vallalta                 ;;;UADEP      ;Una Altra Democràcia és Possible                  ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;203;Sant Cebrià de Vallalta                 ;;;EBS        ;Españoles Bajo el Separatismo                     ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;203;Sant Cebrià de Vallalta                 ;;;Ei         ;Escons Insubmisos                                 ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;203;Sant Cebrià de Vallalta                 ;;;PxC        ;Plataforma per Catalunya                          ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;203;Sant Cebrià de Vallalta                 ;;;LI (LIT-CI);Lluita Internacionalista                          ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;203;Sant Cebrià de Vallalta                 ;;;E.CAT      ;Estat Català                                      ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;203;Sant Cebrià de Vallalta                 ;;;P.N.CA.    ;Partido Nacionalista Caló                         ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;203;Sant Cebrià de Vallalta                 ;;;MSR        ;Movimiento Social Republicano                     ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;203;Sant Cebrià de Vallalta                 ;;;C.D.S.     ;Centre Democràtic i Social                        ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;214;Vilassar de Dalt                        ;;;CiU        ;Convergència i Unió                               ;1.811;40,55;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;214;Vilassar de Dalt                        ;;;ERC        ;Esquerra Republicana de Catalunya                 ;956;21,41;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;214;Vilassar de Dalt                        ;;;PSC-CpC    ;PSC-Ciutadans pel Canvi                           ;912;20,42;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;214;Vilassar de Dalt                        ;;;PP         ;Partit Popular                                    ;407;9,11;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;214;Vilassar de Dalt                        ;;;ICV-EA     ;Iniciativa per Catalunya-Esquerra Alternativa     ;297;6,65;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;214;Vilassar de Dalt                        ;;;EV-AE      ;Els Verds-l'Alternativa Ecologista                ;30;0,67;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;214;Vilassar de Dalt                        ;;;POSI       ;Partit Obrer Socialista Internacionalista         ;7;0,16;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;214;Vilassar de Dalt                        ;;;PxC        ;Plataforma per Catalunya                          ;3;0,07;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;214;Vilassar de Dalt                        ;;;Ei         ;Escons Insubmisos                                 ;3;0,07;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;214;Vilassar de Dalt                        ;;;PH         ;Partit Humanista de Catalunya                     ;3;0,07;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;214;Vilassar de Dalt                        ;;;UADEP      ;Una Altra Democràcia és Possible                  ;1;0,02;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;214;Vilassar de Dalt                        ;;;P.N.CA.    ;Partido Nacionalista Caló                         ;1;0,02;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;214;Vilassar de Dalt                        ;;;LI (LIT-CI);Lluita Internacionalista                          ;1;0,02;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;214;Vilassar de Dalt                        ;;;EBS        ;Españoles Bajo el Separatismo                     ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;214;Vilassar de Dalt                        ;;;MSR        ;Movimiento Social Republicano                     ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;214;Vilassar de Dalt                        ;;;E.CAT      ;Estat Català                                      ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;214;Vilassar de Dalt                        ;;;C.D.S.     ;Centre Democràtic i Social                        ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;214;Vilassar de Dalt                        ;;;PCPC       ;Partit Comunista del Poble de Catalunya           ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;219;Vilassar de Mar                         ;;;CiU        ;Convergència i Unió                               ;3.856;39,05;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;219;Vilassar de Mar                         ;;;PSC-CpC    ;PSC-Ciutadans pel Canvi                           ;2.172;22,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;219;Vilassar de Mar                         ;;;ERC        ;Esquerra Republicana de Catalunya                 ;1.818;18,41;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;219;Vilassar de Mar                         ;;;PP         ;Partit Popular                                    ;1.075;10,89;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;219;Vilassar de Mar                         ;;;ICV-EA     ;Iniciativa per Catalunya-Esquerra Alternativa     ;699;7,08;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;219;Vilassar de Mar                         ;;;EV-AE      ;Els Verds-l'Alternativa Ecologista                ;87;0,88;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;219;Vilassar de Mar                         ;;;PxC        ;Plataforma per Catalunya                          ;18;0,18;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;219;Vilassar de Mar                         ;;;Ei         ;Escons Insubmisos                                 ;8;0,08;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;219;Vilassar de Mar                         ;;;POSI       ;Partit Obrer Socialista Internacionalista         ;7;0,07;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;219;Vilassar de Mar                         ;;;PCPC       ;Partit Comunista del Poble de Catalunya           ;6;0,06;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;219;Vilassar de Mar                         ;;;UADEP      ;Una Altra Democràcia és Possible                  ;5;0,05;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;219;Vilassar de Mar                         ;;;PH         ;Partit Humanista de Catalunya                     ;4;0,04;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;219;Vilassar de Mar                         ;;;P.N.CA.    ;Partido Nacionalista Caló                         ;4;0,04;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;219;Vilassar de Mar                         ;;;E.CAT      ;Estat Català                                      ;4;0,04;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;219;Vilassar de Mar                         ;;;C.D.S.     ;Centre Democràtic i Social                        ;2;0,02;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;219;Vilassar de Mar                         ;;;EBS        ;Españoles Bajo el Separatismo                     ;2;0,02;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;219;Vilassar de Mar                         ;;;MSR        ;Movimiento Social Republicano                     ;1;0,01;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;219;Vilassar de Mar                         ;;;LI (LIT-CI);Lluita Internacionalista                          ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;230;Premià de Dalt                          ;;;CiU        ;Convergència i Unió                               ;1.986;39,44;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;230;Premià de Dalt                          ;;;PSC-CpC    ;PSC-Ciutadans pel Canvi                           ;1.269;25,20;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;230;Premià de Dalt                          ;;;ERC        ;Esquerra Republicana de Catalunya                 ;793;15,75;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;230;Premià de Dalt                          ;;;PP         ;Partit Popular                                    ;605;12,01;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;230;Premià de Dalt                          ;;;ICV-EA     ;Iniciativa per Catalunya-Esquerra Alternativa     ;275;5,46;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;230;Premià de Dalt                          ;;;EV-AE      ;Els Verds-l'Alternativa Ecologista                ;41;0,81;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;230;Premià de Dalt                          ;;;POSI       ;Partit Obrer Socialista Internacionalista         ;6;0,12;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;230;Premià de Dalt                          ;;;PCPC       ;Partit Comunista del Poble de Catalunya           ;5;0,10;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;230;Premià de Dalt                          ;;;UADEP      ;Una Altra Democràcia és Possible                  ;3;0,06;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;230;Premià de Dalt                          ;;;P.N.CA.    ;Partido Nacionalista Caló                         ;3;0,06;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;230;Premià de Dalt                          ;;;PxC        ;Plataforma per Catalunya                          ;3;0,06;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;230;Premià de Dalt                          ;;;EBS        ;Españoles Bajo el Separatismo                     ;2;0,04;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;230;Premià de Dalt                          ;;;Ei         ;Escons Insubmisos                                 ;1;0,02;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;230;Premià de Dalt                          ;;;E.CAT      ;Estat Català                                      ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;230;Premià de Dalt                          ;;;PH         ;Partit Humanista de Catalunya                     ;0;0,00;0
A;2003;MU;Catalunya                ;8;Barcelona;21;Maresme                       ;230;Premià de Dalt                          ;;;MSR        ;Movimiento Social Republicano                     ;0;0,00;0
