ELECCIO;ANY;NIVELL;AUTONOMIA;CODI PROVÍNCIA;PROVÍNCIA;CODI COMARCA;COMARCA;CODI MUNICIPI;MUNICIPI;CODI DISTRICTE;DISTRICTE;SIGLES;PARTIT;VOTS PARTITS;% VOTS / VÀLIDS;ESCONS
A;1984;CO;Catalunya                ;;;37;Terra Alta                    ;;;;;AP-PDP-UL  ;Alianza Popular-Partido Demócrata Popular-U.Libe  ;1.688;22,01;0
A;1984;CO;Catalunya                ;;;37;Terra Alta                    ;;;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;847;11,05;0
A;1984;CO;Catalunya                ;;;37;Terra Alta                    ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;427;5,57;0
A;1984;CO;Catalunya                ;;;37;Terra Alta                    ;;;;;PSUC       ;Partit Socialista Unificat de Catalunya           ;351;4,58;0
A;1984;CO;Catalunya                ;;;37;Terra Alta                    ;;;;;ENTESA EC  ;C.E. Entesa de l'Esquerra Catalana                ;109;1,42;0
A;1984;CO;Catalunya                ;;;37;Terra Alta                    ;;;;;PCC        ;Partit dels Comunistes de Catalunya               ;16;0,21;0
A;1984;CO;Catalunya                ;;;37;Terra Alta                    ;;;;;P.S.T.     ;Partido Socialista de los Trabajadores            ;6;0,08;0
A;1984;CO;Catalunya                ;;;37;Terra Alta                    ;;;;;P.S.D.C.   ;Partit Socialdemòcrata de Catalunya               ;5;0,07;0
A;1984;CO;Catalunya                ;;;37;Terra Alta                    ;;;;;POSI       ;Partit Obrer Socialista Internacionalista         ;4;0,05;0
A;1984;CO;Catalunya                ;;;37;Terra Alta                    ;;;;;P.C.O.de C.;Partit Comunista Obrer de Catalunya               ;4;0,05;0
A;1984;CO;Catalunya                ;;;37;Terra Alta                    ;;;;;MCC        ;Moviment Comunista de Catalunya                   ;2;0,03;0
A;1984;CO;Catalunya                ;;;37;Terra Alta                    ;;;;;LCR        ;Liga Comunista Revolucionaria                     ;2;0,03;0
A;1984;CO;Catalunya                ;;;37;Terra Alta                    ;;;;;P.O.R.E.   ;Partit Obrer Revolucionari d'Espanya              ;1;0,01;0
A;1984;CO;Catalunya                ;;;37;Terra Alta                    ;;;;;PCE (ML)   ;Partido Comunista de España (Marxista-Leninista)  ;0;0,00;0
A;1984;CO;Catalunya                ;;;38;Urgell                        ;;;;;CiU        ;Convergència i Unió                               ;11.097;66,70;0
A;1984;CO;Catalunya                ;;;38;Urgell                        ;;;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;2.461;14,79;0
A;1984;CO;Catalunya                ;;;38;Urgell                        ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;1.205;7,24;0
A;1984;CO;Catalunya                ;;;38;Urgell                        ;;;;;AP-PDP-UL  ;Alianza Popular-Partido Demócrata Popular-U.Libe  ;1.079;6,49;0
A;1984;CO;Catalunya                ;;;38;Urgell                        ;;;;;ENTESA EC  ;C.E. Entesa de l'Esquerra Catalana                ;256;1,54;0
A;1984;CO;Catalunya                ;;;38;Urgell                        ;;;;;PSUC       ;Partit Socialista Unificat de Catalunya           ;176;1,06;0
A;1984;CO;Catalunya                ;;;38;Urgell                        ;;;;;P LLEIDA   ;Partit Lleidatà                                   ;124;0,75;0
A;1984;CO;Catalunya                ;;;38;Urgell                        ;;;;;PCC        ;Partit dels Comunistes de Catalunya               ;71;0,43;0
A;1984;CO;Catalunya                ;;;38;Urgell                        ;;;;;P.S.D.C.   ;Partit Socialdemòcrata de Catalunya               ;29;0,17;0
A;1984;CO;Catalunya                ;;;38;Urgell                        ;;;;;P.S.T.     ;Partido Socialista de los Trabajadores            ;23;0,14;0
A;1984;CO;Catalunya                ;;;38;Urgell                        ;;;;;P.O.R.E.   ;Partit Obrer Revolucionari d'Espanya              ;14;0,08;0
A;1984;CO;Catalunya                ;;;38;Urgell                        ;;;;;POSI       ;Partit Obrer Socialista Internacionalista         ;10;0,06;0
A;1984;CO;Catalunya                ;;;38;Urgell                        ;;;;;LCR        ;Liga Comunista Revolucionaria                     ;8;0,05;0
A;1984;CO;Catalunya                ;;;38;Urgell                        ;;;;;UA-PNA     ;Unitat d'Aran-Partit Nacionalista Aranès          ;8;0,05;0
A;1984;CO;Catalunya                ;;;38;Urgell                        ;;;;;MCC        ;Moviment Comunista de Catalunya                   ;0;0,00;0
A;1984;CO;Catalunya                ;;;39;Consell General d'Aran        ;;;;;CiU        ;Convergència i Unió                               ;1.493;48,11;0
A;1984;CO;Catalunya                ;;;39;Consell General d'Aran        ;;;;;UA-PNA     ;Unitat d'Aran-Partit Nacionalista Aranès          ;664;21,40;0
A;1984;CO;Catalunya                ;;;39;Consell General d'Aran        ;;;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;544;17,53;0
A;1984;CO;Catalunya                ;;;39;Consell General d'Aran        ;;;;;AP-PDP-UL  ;Alianza Popular-Partido Demócrata Popular-U.Libe  ;302;9,73;0
A;1984;CO;Catalunya                ;;;39;Consell General d'Aran        ;;;;;PSUC       ;Partit Socialista Unificat de Catalunya           ;29;0,93;0
A;1984;CO;Catalunya                ;;;39;Consell General d'Aran        ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;23;0,74;0
A;1984;CO;Catalunya                ;;;39;Consell General d'Aran        ;;;;;ENTESA EC  ;C.E. Entesa de l'Esquerra Catalana                ;11;0,35;0
A;1984;CO;Catalunya                ;;;39;Consell General d'Aran        ;;;;;P.S.D.C.   ;Partit Socialdemòcrata de Catalunya               ;8;0,26;0
A;1984;CO;Catalunya                ;;;39;Consell General d'Aran        ;;;;;PCC        ;Partit dels Comunistes de Catalunya               ;8;0,26;0
A;1984;CO;Catalunya                ;;;39;Consell General d'Aran        ;;;;;P LLEIDA   ;Partit Lleidatà                                   ;4;0,13;0
A;1984;CO;Catalunya                ;;;39;Consell General d'Aran        ;;;;;POSI       ;Partit Obrer Socialista Internacionalista         ;3;0,10;0
A;1984;CO;Catalunya                ;;;39;Consell General d'Aran        ;;;;;LCR        ;Liga Comunista Revolucionaria                     ;1;0,03;0
A;1984;CO;Catalunya                ;;;39;Consell General d'Aran        ;;;;;P.O.R.E.   ;Partit Obrer Revolucionari d'Espanya              ;1;0,03;0
A;1984;CO;Catalunya                ;;;39;Consell General d'Aran        ;;;;;P.S.T.     ;Partido Socialista de los Trabajadores            ;1;0,03;0
A;1984;CO;Catalunya                ;;;39;Consell General d'Aran        ;;;;;MCC        ;Moviment Comunista de Catalunya                   ;0;0,00;0
A;1984;CO;Catalunya                ;;;40;Vallès Occidental             ;;;;;CiU        ;Convergència i Unió                               ;105.575;38,57;0
A;1984;CO;Catalunya                ;;;40;Vallès Occidental             ;;;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;100.880;36,86;0
A;1984;CO;Catalunya                ;;;40;Vallès Occidental             ;;;;;PSUC       ;Partit Socialista Unificat de Catalunya           ;21.338;7,80;0
A;1984;CO;Catalunya                ;;;40;Vallès Occidental             ;;;;;AP-PDP-UL  ;Alianza Popular-Partido Demócrata Popular-U.Libe  ;15.478;5,65;0
A;1984;CO;Catalunya                ;;;40;Vallès Occidental             ;;;;;PCC        ;Partit dels Comunistes de Catalunya               ;13.742;5,02;0
A;1984;CO;Catalunya                ;;;40;Vallès Occidental             ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;9.094;3,32;0
A;1984;CO;Catalunya                ;;;40;Vallès Occidental             ;;;;;ENTESA EC  ;C.E. Entesa de l'Esquerra Catalana                ;2.690;0,98;0
A;1984;CO;Catalunya                ;;;40;Vallès Occidental             ;;;;;VERDE      ;Partido Verde (Vértice Esp. Reiv. Desr. Ecológico);972;0,36;0
A;1984;CO;Catalunya                ;;;40;Vallès Occidental             ;;;;;P.S.D.C.   ;Partit Socialdemòcrata de Catalunya               ;671;0,25;0
A;1984;CO;Catalunya                ;;;40;Vallès Occidental             ;;;;;P.S.T.     ;Partido Socialista de los Trabajadores            ;584;0,21;0
A;1984;CO;Catalunya                ;;;40;Vallès Occidental             ;;;;;POSI       ;Partit Obrer Socialista Internacionalista         ;403;0,15;0
A;1984;CO;Catalunya                ;;;40;Vallès Occidental             ;;;;;P.O.R.E.   ;Partit Obrer Revolucionari d'Espanya              ;350;0,13;0
A;1984;CO;Catalunya                ;;;40;Vallès Occidental             ;;;;;P.C.O.de C.;Partit Comunista Obrer de Catalunya               ;344;0,13;0
A;1984;CO;Catalunya                ;;;40;Vallès Occidental             ;;;;;PCE (ML)   ;Partido Comunista de España (Marxista-Leninista)  ;193;0,07;0
A;1984;CO;Catalunya                ;;;40;Vallès Occidental             ;;;;;LCR        ;Liga Comunista Revolucionaria                     ;164;0,06;0
A;1984;CO;Catalunya                ;;;40;Vallès Occidental             ;;;;;P.E.D.     ;Partido Español Demócrata                         ;142;0,05;0
A;1984;CO;Catalunya                ;;;40;Vallès Occidental             ;;;;;MCC        ;Moviment Comunista de Catalunya                   ;0;0,00;0
A;1984;CO;Catalunya                ;;;41;Vallès Oriental               ;;;;;CiU        ;Convergència i Unió                               ;54.238;49,32;0
A;1984;CO;Catalunya                ;;;41;Vallès Oriental               ;;;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;35.302;32,10;0
A;1984;CO;Catalunya                ;;;41;Vallès Oriental               ;;;;;AP-PDP-UL  ;Alianza Popular-Partido Demócrata Popular-U.Libe  ;6.110;5,56;0
A;1984;CO;Catalunya                ;;;41;Vallès Oriental               ;;;;;PSUC       ;Partit Socialista Unificat de Catalunya           ;5.423;4,93;0
A;1984;CO;Catalunya                ;;;41;Vallès Oriental               ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;3.953;3,59;0
A;1984;CO;Catalunya                ;;;41;Vallès Oriental               ;;;;;PCC        ;Partit dels Comunistes de Catalunya               ;2.012;1,83;0
A;1984;CO;Catalunya                ;;;41;Vallès Oriental               ;;;;;ENTESA EC  ;C.E. Entesa de l'Esquerra Catalana                ;1.051;0,96;0
A;1984;CO;Catalunya                ;;;41;Vallès Oriental               ;;;;;P.S.D.C.   ;Partit Socialdemòcrata de Catalunya               ;288;0,26;0
A;1984;CO;Catalunya                ;;;41;Vallès Oriental               ;;;;;VERDE      ;Partido Verde (Vértice Esp. Reiv. Desr. Ecológico);282;0,26;0
A;1984;CO;Catalunya                ;;;41;Vallès Oriental               ;;;;;P.S.T.     ;Partido Socialista de los Trabajadores            ;257;0,23;0
A;1984;CO;Catalunya                ;;;41;Vallès Oriental               ;;;;;P.C.O.de C.;Partit Comunista Obrer de Catalunya               ;169;0,15;0
A;1984;CO;Catalunya                ;;;41;Vallès Oriental               ;;;;;P.O.R.E.   ;Partit Obrer Revolucionari d'Espanya              ;124;0,11;0
A;1984;CO;Catalunya                ;;;41;Vallès Oriental               ;;;;;POSI       ;Partit Obrer Socialista Internacionalista         ;123;0,11;0
A;1984;CO;Catalunya                ;;;41;Vallès Oriental               ;;;;;PCE (ML)   ;Partido Comunista de España (Marxista-Leninista)  ;67;0,06;0
A;1984;CO;Catalunya                ;;;41;Vallès Oriental               ;;;;;P.E.D.     ;Partido Español Demócrata                         ;58;0,05;0
A;1984;CO;Catalunya                ;;;41;Vallès Oriental               ;;;;;LCR        ;Liga Comunista Revolucionaria                     ;57;0,05;0
A;1984;CO;Catalunya                ;;;41;Vallès Oriental               ;;;;;MCC        ;Moviment Comunista de Catalunya                   ;0;0,00;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;1;Ciutat Vella        ;CiU        ;Convergència i Unió                               ;12.197;48,18;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;1;Ciutat Vella        ;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;6.932;27,38;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;1;Ciutat Vella        ;AP-PDP-UL  ;Alianza Popular-Partido Demócrata Popular-U.Libe  ;2.279;9,00;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;1;Ciutat Vella        ;ERC        ;Esquerra Republicana de Catalunya                 ;1.370;5,41;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;1;Ciutat Vella        ;PSUC       ;Partit Socialista Unificat de Catalunya           ;1.337;5,28;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;1;Ciutat Vella        ;PCC        ;Partit dels Comunistes de Catalunya               ;453;1,79;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;1;Ciutat Vella        ;ENTESA EC  ;C.E. Entesa de l'Esquerra Catalana                ;335;1,32;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;1;Ciutat Vella        ;VERDE      ;Partido Verde (Vértice Esp. Reiv. Desr. Ecológico);109;0,43;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;1;Ciutat Vella        ;P.S.D.C.   ;Partit Socialdemòcrata de Catalunya               ;44;0,17;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;1;Ciutat Vella        ;P.O.R.E.   ;Partit Obrer Revolucionari d'Espanya              ;27;0,11;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;1;Ciutat Vella        ;P.S.T.     ;Partido Socialista de los Trabajadores            ;24;0,09;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;1;Ciutat Vella        ;PCE (ML)   ;Partido Comunista de España (Marxista-Leninista)  ;23;0,09;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;1;Ciutat Vella        ;LCR        ;Liga Comunista Revolucionaria                     ;19;0,08;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;1;Ciutat Vella        ;POSI       ;Partit Obrer Socialista Internacionalista         ;17;0,07;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;1;Ciutat Vella        ;P.C.O.de C.;Partit Comunista Obrer de Catalunya               ;15;0,06;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;1;Ciutat Vella        ;P.E.D.     ;Partido Español Demócrata                         ;13;0,05;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;1;Ciutat Vella        ;MCC        ;Moviment Comunista de Catalunya                   ;0;0,00;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;2;Eixample            ;CiU        ;Convergència i Unió                               ;27.240;46,72;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;2;Eixample            ;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;16.123;27,65;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;2;Eixample            ;AP-PDP-UL  ;Alianza Popular-Partido Demócrata Popular-U.Libe  ;5.406;9,27;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;2;Eixample            ;PSUC       ;Partit Socialista Unificat de Catalunya           ;3.422;5,87;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;2;Eixample            ;ERC        ;Esquerra Republicana de Catalunya                 ;3.115;5,34;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;2;Eixample            ;PCC        ;Partit dels Comunistes de Catalunya               ;1.371;2,35;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;2;Eixample            ;ENTESA EC  ;C.E. Entesa de l'Esquerra Catalana                ;656;1,13;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;2;Eixample            ;VERDE      ;Partido Verde (Vértice Esp. Reiv. Desr. Ecológico);287;0,49;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;2;Eixample            ;P.S.D.C.   ;Partit Socialdemòcrata de Catalunya               ;111;0,19;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;2;Eixample            ;P.S.T.     ;Partido Socialista de los Trabajadores            ;80;0,14;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;2;Eixample            ;POSI       ;Partit Obrer Socialista Internacionalista         ;50;0,09;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;2;Eixample            ;P.C.O.de C.;Partit Comunista Obrer de Catalunya               ;37;0,06;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;2;Eixample            ;PCE (ML)   ;Partido Comunista de España (Marxista-Leninista)  ;30;0,05;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;2;Eixample            ;LCR        ;Liga Comunista Revolucionaria                     ;28;0,05;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;2;Eixample            ;P.O.R.E.   ;Partit Obrer Revolucionari d'Espanya              ;23;0,04;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;2;Eixample            ;P.E.D.     ;Partido Español Demócrata                         ;19;0,03;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;2;Eixample            ;MCC        ;Moviment Comunista de Catalunya                   ;0;0,00;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;3;Sants-Montjuïc      ;CiU        ;Convergència i Unió                               ;53.217;65,62;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;3;Sants-Montjuïc      ;AP-PDP-UL  ;Alianza Popular-Partido Demócrata Popular-U.Libe  ;12.836;15,83;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;3;Sants-Montjuïc      ;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;8.071;9,95;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;3;Sants-Montjuïc      ;ERC        ;Esquerra Republicana de Catalunya                 ;2.682;3,31;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;3;Sants-Montjuïc      ;PSUC       ;Partit Socialista Unificat de Catalunya           ;1.816;2,24;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;3;Sants-Montjuïc      ;ENTESA EC  ;C.E. Entesa de l'Esquerra Catalana                ;1.088;1,34;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;3;Sants-Montjuïc      ;PCC        ;Partit dels Comunistes de Catalunya               ;299;0,37;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;3;Sants-Montjuïc      ;VERDE      ;Partido Verde (Vértice Esp. Reiv. Desr. Ecológico);271;0,33;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;3;Sants-Montjuïc      ;P.S.D.C.   ;Partit Socialdemòcrata de Catalunya               ;95;0,12;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;3;Sants-Montjuïc      ;LCR        ;Liga Comunista Revolucionaria                     ;36;0,04;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;3;Sants-Montjuïc      ;PCE (ML)   ;Partido Comunista de España (Marxista-Leninista)  ;32;0,04;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;3;Sants-Montjuïc      ;POSI       ;Partit Obrer Socialista Internacionalista         ;23;0,03;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;3;Sants-Montjuïc      ;P.S.T.     ;Partido Socialista de los Trabajadores            ;17;0,02;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;3;Sants-Montjuïc      ;P.O.R.E.   ;Partit Obrer Revolucionari d'Espanya              ;12;0,01;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;3;Sants-Montjuïc      ;P.C.O.de C.;Partit Comunista Obrer de Catalunya               ;11;0,01;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;3;Sants-Montjuïc      ;P.E.D.     ;Partido Español Demócrata                         ;10;0,01;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;3;Sants-Montjuïc      ;MCC        ;Moviment Comunista de Catalunya                   ;0;0,00;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;4;Les Corts           ;CiU        ;Convergència i Unió                               ;27.217;59,66;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;4;Les Corts           ;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;7.525;16,50;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;4;Les Corts           ;AP-PDP-UL  ;Alianza Popular-Partido Demócrata Popular-U.Libe  ;5.350;11,73;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;4;Les Corts           ;ERC        ;Esquerra Republicana de Catalunya                 ;1.976;4,33;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;4;Les Corts           ;PSUC       ;Partit Socialista Unificat de Catalunya           ;1.659;3,64;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;4;Les Corts           ;ENTESA EC  ;C.E. Entesa de l'Esquerra Catalana                ;773;1,69;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;4;Les Corts           ;PCC        ;Partit dels Comunistes de Catalunya               ;401;0,88;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;4;Les Corts           ;VERDE      ;Partido Verde (Vértice Esp. Reiv. Desr. Ecológico);207;0,45;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;4;Les Corts           ;P.S.D.C.   ;Partit Socialdemòcrata de Catalunya               ;89;0,20;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;4;Les Corts           ;P.S.T.     ;Partido Socialista de los Trabajadores            ;30;0,07;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;4;Les Corts           ;LCR        ;Liga Comunista Revolucionaria                     ;22;0,05;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;4;Les Corts           ;P.C.O.de C.;Partit Comunista Obrer de Catalunya               ;18;0,04;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;4;Les Corts           ;POSI       ;Partit Obrer Socialista Internacionalista         ;15;0,03;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;4;Les Corts           ;P.O.R.E.   ;Partit Obrer Revolucionari d'Espanya              ;14;0,03;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;4;Les Corts           ;PCE (ML)   ;Partido Comunista de España (Marxista-Leninista)  ;12;0,03;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;4;Les Corts           ;P.E.D.     ;Partido Español Demócrata                         ;9;0,02;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;4;Les Corts           ;MCC        ;Moviment Comunista de Catalunya                   ;0;0,00;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;5;Sarrià-Sant Gervasi ;CiU        ;Convergència i Unió                               ;10.778;48,09;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;5;Sarrià-Sant Gervasi ;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;6.290;28,07;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;5;Sarrià-Sant Gervasi ;AP-PDP-UL  ;Alianza Popular-Partido Demócrata Popular-U.Libe  ;1.840;8,21;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;5;Sarrià-Sant Gervasi ;ERC        ;Esquerra Republicana de Catalunya                 ;1.274;5,68;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;5;Sarrià-Sant Gervasi ;PSUC       ;Partit Socialista Unificat de Catalunya           ;1.114;4,97;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;5;Sarrià-Sant Gervasi ;PCC        ;Partit dels Comunistes de Catalunya               ;369;1,65;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;5;Sarrià-Sant Gervasi ;ENTESA EC  ;C.E. Entesa de l'Esquerra Catalana                ;237;1,06;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;5;Sarrià-Sant Gervasi ;VERDE      ;Partido Verde (Vértice Esp. Reiv. Desr. Ecológico);110;0,49;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;5;Sarrià-Sant Gervasi ;P.S.D.C.   ;Partit Socialdemòcrata de Catalunya               ;51;0,23;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;5;Sarrià-Sant Gervasi ;P.C.O.de C.;Partit Comunista Obrer de Catalunya               ;43;0,19;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;5;Sarrià-Sant Gervasi ;PCE (ML)   ;Partido Comunista de España (Marxista-Leninista)  ;39;0,17;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;5;Sarrià-Sant Gervasi ;P.S.T.     ;Partido Socialista de los Trabajadores            ;37;0,17;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;5;Sarrià-Sant Gervasi ;POSI       ;Partit Obrer Socialista Internacionalista         ;34;0,15;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;5;Sarrià-Sant Gervasi ;P.O.R.E.   ;Partit Obrer Revolucionari d'Espanya              ;30;0,13;0
A;1984;DM;Catalunya                ;8;Barcelona ;13;Barcelonès                    ;19;Barcelona                               ;5;Sarrià-Sant Gervasi ;P.E.D.     ;Partido Español Demócrata                         ;24;0,11;0
