ELECCIO;ANY;NIVELL;AUTONOMIA;CODI PROVÍNCIA;PROVÍNCIA;CODI COMARCA;COMARCA;CODI MUNICIPI;MUNICIPI;CODI DISTRICTE;DISTRICTE;SIGLES;PARTIT;VOTS PARTITS;% VOTS / VÀLIDS;ESCONS
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;41;Canovelles                              ;;;IC-EV      ;Iniciativa per Catalunya-Els Verds                ;548;8,97;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;41;Canovelles                              ;;;ERC        ;Esquerra Republicana de Catalunya                 ;329;5,39;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;41;Canovelles                              ;;;AEC-EVE    ;Alternativa Ecologista de Catalunya (Verds Euro.) ;34;0,56;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;41;Canovelles                              ;;;P.O.R.     ;Partit Obrer Revolucionari                        ;14;0,23;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;41;Canovelles                              ;;;P.E.C.     ;Partit Ecologista de Catalunya                    ;8;0,13;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;41;Canovelles                              ;;;PC-NPS     ;Plataforma Cívica-Nou Partit Socialista           ;8;0,13;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;41;Canovelles                              ;;;PICC-PIE   ;P.I.Ciutadans de Catalunya-F.P.Indep. de España   ;6;0,10;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;41;Canovelles                              ;;;P.R.T.     ;Partit Revolucionari dels Treballadors            ;3;0,05;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;42;Cànoves i Samalús                       ;;;CiU        ;Convergència i Unió                               ;388;48,56;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;42;Cànoves i Samalús                       ;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;179;22,40;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;42;Cànoves i Samalús                       ;;;PP         ;Partit Popular                                    ;128;16,02;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;42;Cànoves i Samalús                       ;;;ERC        ;Esquerra Republicana de Catalunya                 ;50;6,26;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;42;Cànoves i Samalús                       ;;;IC-EV      ;Iniciativa per Catalunya-Els Verds                ;41;5,13;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;42;Cànoves i Samalús                       ;;;AEC-EVE    ;Alternativa Ecologista de Catalunya (Verds Euro.) ;3;0,38;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;42;Cànoves i Samalús                       ;;;P.E.C.     ;Partit Ecologista de Catalunya                    ;2;0,25;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;42;Cànoves i Samalús                       ;;;PC-NPS     ;Plataforma Cívica-Nou Partit Socialista           ;1;0,13;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;42;Cànoves i Samalús                       ;;;P.O.R.     ;Partit Obrer Revolucionari                        ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;42;Cànoves i Samalús                       ;;;PICC-PIE   ;P.I.Ciutadans de Catalunya-F.P.Indep. de España   ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;42;Cànoves i Samalús                       ;;;P.R.T.     ;Partit Revolucionari dels Treballadors            ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;17;Garraf                        ;43;Canyelles                               ;;;CiU        ;Convergència i Unió                               ;329;51,97;0
A;1995;MU;Catalunya                ;8;Barcelona;17;Garraf                        ;43;Canyelles                               ;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;114;18,01;0
A;1995;MU;Catalunya                ;8;Barcelona;17;Garraf                        ;43;Canyelles                               ;;;PP         ;Partit Popular                                    ;73;11,53;0
A;1995;MU;Catalunya                ;8;Barcelona;17;Garraf                        ;43;Canyelles                               ;;;ERC        ;Esquerra Republicana de Catalunya                 ;61;9,64;0
A;1995;MU;Catalunya                ;8;Barcelona;17;Garraf                        ;43;Canyelles                               ;;;IC-EV      ;Iniciativa per Catalunya-Els Verds                ;42;6,64;0
A;1995;MU;Catalunya                ;8;Barcelona;17;Garraf                        ;43;Canyelles                               ;;;AEC-EVE    ;Alternativa Ecologista de Catalunya (Verds Euro.) ;5;0,79;0
A;1995;MU;Catalunya                ;8;Barcelona;17;Garraf                        ;43;Canyelles                               ;;;P.E.C.     ;Partit Ecologista de Catalunya                    ;1;0,16;0
A;1995;MU;Catalunya                ;8;Barcelona;17;Garraf                        ;43;Canyelles                               ;;;PC-NPS     ;Plataforma Cívica-Nou Partit Socialista           ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;17;Garraf                        ;43;Canyelles                               ;;;P.O.R.     ;Partit Obrer Revolucionari                        ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;17;Garraf                        ;43;Canyelles                               ;;;PICC-PIE   ;P.I.Ciutadans de Catalunya-F.P.Indep. de España   ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;17;Garraf                        ;43;Canyelles                               ;;;P.R.T.     ;Partit Revolucionari dels Treballadors            ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;6;Anoia                         ;44;Capellades                              ;;;CiU        ;Convergència i Unió                               ;1.324;49,06;0
A;1995;MU;Catalunya                ;8;Barcelona;6;Anoia                         ;44;Capellades                              ;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;718;26,60;0
A;1995;MU;Catalunya                ;8;Barcelona;6;Anoia                         ;44;Capellades                              ;;;ERC        ;Esquerra Republicana de Catalunya                 ;303;11,23;0
A;1995;MU;Catalunya                ;8;Barcelona;6;Anoia                         ;44;Capellades                              ;;;PP         ;Partit Popular                                    ;197;7,30;0
A;1995;MU;Catalunya                ;8;Barcelona;6;Anoia                         ;44;Capellades                              ;;;IC-EV      ;Iniciativa per Catalunya-Els Verds                ;122;4,52;0
A;1995;MU;Catalunya                ;8;Barcelona;6;Anoia                         ;44;Capellades                              ;;;AEC-EVE    ;Alternativa Ecologista de Catalunya (Verds Euro.) ;10;0,37;0
A;1995;MU;Catalunya                ;8;Barcelona;6;Anoia                         ;44;Capellades                              ;;;P.E.C.     ;Partit Ecologista de Catalunya                    ;5;0,19;0
A;1995;MU;Catalunya                ;8;Barcelona;6;Anoia                         ;44;Capellades                              ;;;P.R.T.     ;Partit Revolucionari dels Treballadors            ;1;0,04;0
A;1995;MU;Catalunya                ;8;Barcelona;6;Anoia                         ;44;Capellades                              ;;;PICC-PIE   ;P.I.Ciutadans de Catalunya-F.P.Indep. de España   ;1;0,04;0
A;1995;MU;Catalunya                ;8;Barcelona;6;Anoia                         ;44;Capellades                              ;;;P.O.R.     ;Partit Obrer Revolucionari                        ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;6;Anoia                         ;44;Capellades                              ;;;PC-NPS     ;Plataforma Cívica-Nou Partit Socialista           ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;45;Capolat                                 ;;;CiU        ;Convergència i Unió                               ;31;60,78;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;45;Capolat                                 ;;;PP         ;Partit Popular                                    ;8;15,69;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;45;Capolat                                 ;;;ERC        ;Esquerra Republicana de Catalunya                 ;6;11,76;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;45;Capolat                                 ;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;5;9,80;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;45;Capolat                                 ;;;IC-EV      ;Iniciativa per Catalunya-Els Verds                ;1;1,96;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;45;Capolat                                 ;;;AEC-EVE    ;Alternativa Ecologista de Catalunya (Verds Euro.) ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;45;Capolat                                 ;;;PC-NPS     ;Plataforma Cívica-Nou Partit Socialista           ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;45;Capolat                                 ;;;P.R.T.     ;Partit Revolucionari dels Treballadors            ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;45;Capolat                                 ;;;P.O.R.     ;Partit Obrer Revolucionari                        ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;45;Capolat                                 ;;;P.E.C.     ;Partit Ecologista de Catalunya                    ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;45;Capolat                                 ;;;PICC-PIE   ;P.I.Ciutadans de Catalunya-F.P.Indep. de España   ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;46;Cardedeu                                ;;;CiU        ;Convergència i Unió                               ;2.835;50,66;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;46;Cardedeu                                ;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;1.226;21,91;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;46;Cardedeu                                ;;;ERC        ;Esquerra Republicana de Catalunya                 ;537;9,60;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;46;Cardedeu                                ;;;PP         ;Partit Popular                                    ;474;8,47;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;46;Cardedeu                                ;;;IC-EV      ;Iniciativa per Catalunya-Els Verds                ;393;7,02;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;46;Cardedeu                                ;;;AEC-EVE    ;Alternativa Ecologista de Catalunya (Verds Euro.) ;21;0,38;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;46;Cardedeu                                ;;;P.O.R.     ;Partit Obrer Revolucionari                        ;19;0,34;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;46;Cardedeu                                ;;;P.E.C.     ;Partit Ecologista de Catalunya                    ;14;0,25;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;46;Cardedeu                                ;;;P.R.T.     ;Partit Revolucionari dels Treballadors            ;11;0,20;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;46;Cardedeu                                ;;;PICC-PIE   ;P.I.Ciutadans de Catalunya-F.P.Indep. de España   ;3;0,05;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;46;Cardedeu                                ;;;PC-NPS     ;Plataforma Cívica-Nou Partit Socialista           ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;7;Bages                         ;47;Cardona                                 ;;;CiU        ;Convergència i Unió                               ;1.646;47,50;0
A;1995;MU;Catalunya                ;8;Barcelona;7;Bages                         ;47;Cardona                                 ;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;1.076;31,05;0
A;1995;MU;Catalunya                ;8;Barcelona;7;Bages                         ;47;Cardona                                 ;;;ERC        ;Esquerra Republicana de Catalunya                 ;275;7,94;0
A;1995;MU;Catalunya                ;8;Barcelona;7;Bages                         ;47;Cardona                                 ;;;PP         ;Partit Popular                                    ;265;7,65;0
A;1995;MU;Catalunya                ;8;Barcelona;7;Bages                         ;47;Cardona                                 ;;;IC-EV      ;Iniciativa per Catalunya-Els Verds                ;137;3,95;0
A;1995;MU;Catalunya                ;8;Barcelona;7;Bages                         ;47;Cardona                                 ;;;AEC-EVE    ;Alternativa Ecologista de Catalunya (Verds Euro.) ;13;0,38;0
A;1995;MU;Catalunya                ;8;Barcelona;7;Bages                         ;47;Cardona                                 ;;;P.O.R.     ;Partit Obrer Revolucionari                        ;8;0,23;0
A;1995;MU;Catalunya                ;8;Barcelona;7;Bages                         ;47;Cardona                                 ;;;P.R.T.     ;Partit Revolucionari dels Treballadors            ;3;0,09;0
A;1995;MU;Catalunya                ;8;Barcelona;7;Bages                         ;47;Cardona                                 ;;;P.E.C.     ;Partit Ecologista de Catalunya                    ;2;0,06;0
A;1995;MU;Catalunya                ;8;Barcelona;7;Bages                         ;47;Cardona                                 ;;;PICC-PIE   ;P.I.Ciutadans de Catalunya-F.P.Indep. de España   ;1;0,03;0
A;1995;MU;Catalunya                ;8;Barcelona;7;Bages                         ;47;Cardona                                 ;;;PC-NPS     ;Plataforma Cívica-Nou Partit Socialista           ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;6;Anoia                         ;48;Carme                                   ;;;CiU        ;Convergència i Unió                               ;313;67,46;0
A;1995;MU;Catalunya                ;8;Barcelona;6;Anoia                         ;48;Carme                                   ;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;68;14,66;0
A;1995;MU;Catalunya                ;8;Barcelona;6;Anoia                         ;48;Carme                                   ;;;PP         ;Partit Popular                                    ;37;7,97;0
A;1995;MU;Catalunya                ;8;Barcelona;6;Anoia                         ;48;Carme                                   ;;;ERC        ;Esquerra Republicana de Catalunya                 ;31;6,68;0
A;1995;MU;Catalunya                ;8;Barcelona;6;Anoia                         ;48;Carme                                   ;;;IC-EV      ;Iniciativa per Catalunya-Els Verds                ;10;2,16;0
A;1995;MU;Catalunya                ;8;Barcelona;6;Anoia                         ;48;Carme                                   ;;;AEC-EVE    ;Alternativa Ecologista de Catalunya (Verds Euro.) ;3;0,65;0
A;1995;MU;Catalunya                ;8;Barcelona;6;Anoia                         ;48;Carme                                   ;;;P.E.C.     ;Partit Ecologista de Catalunya                    ;1;0,22;0
A;1995;MU;Catalunya                ;8;Barcelona;6;Anoia                         ;48;Carme                                   ;;;P.O.R.     ;Partit Obrer Revolucionari                        ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;6;Anoia                         ;48;Carme                                   ;;;PICC-PIE   ;P.I.Ciutadans de Catalunya-F.P.Indep. de España   ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;6;Anoia                         ;48;Carme                                   ;;;P.R.T.     ;Partit Revolucionari dels Treballadors            ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;6;Anoia                         ;48;Carme                                   ;;;PC-NPS     ;Plataforma Cívica-Nou Partit Socialista           ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;49;Casserres                               ;;;CiU        ;Convergència i Unió                               ;621;63,82;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;49;Casserres                               ;;;ERC        ;Esquerra Republicana de Catalunya                 ;150;15,42;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;49;Casserres                               ;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;98;10,07;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;49;Casserres                               ;;;PP         ;Partit Popular                                    ;84;8,63;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;49;Casserres                               ;;;IC-EV      ;Iniciativa per Catalunya-Els Verds                ;13;1,34;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;49;Casserres                               ;;;AEC-EVE    ;Alternativa Ecologista de Catalunya (Verds Euro.) ;1;0,10;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;49;Casserres                               ;;;P.O.R.     ;Partit Obrer Revolucionari                        ;1;0,10;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;49;Casserres                               ;;;P.E.C.     ;Partit Ecologista de Catalunya                    ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;49;Casserres                               ;;;PICC-PIE   ;P.I.Ciutadans de Catalunya-F.P.Indep. de España   ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;49;Casserres                               ;;;P.R.T.     ;Partit Revolucionari dels Treballadors            ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;49;Casserres                               ;;;PC-NPS     ;Plataforma Cívica-Nou Partit Socialista           ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;50;Castellar del Riu                       ;;;CiU        ;Convergència i Unió                               ;29;60,42;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;50;Castellar del Riu                       ;;;ERC        ;Esquerra Republicana de Catalunya                 ;7;14,58;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;50;Castellar del Riu                       ;;;PP         ;Partit Popular                                    ;6;12,50;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;50;Castellar del Riu                       ;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;5;10,42;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;50;Castellar del Riu                       ;;;PC-NPS     ;Plataforma Cívica-Nou Partit Socialista           ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;50;Castellar del Riu                       ;;;P.E.C.     ;Partit Ecologista de Catalunya                    ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;50;Castellar del Riu                       ;;;AEC-EVE    ;Alternativa Ecologista de Catalunya (Verds Euro.) ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;50;Castellar del Riu                       ;;;P.R.T.     ;Partit Revolucionari dels Treballadors            ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;50;Castellar del Riu                       ;;;PICC-PIE   ;P.I.Ciutadans de Catalunya-F.P.Indep. de España   ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;50;Castellar del Riu                       ;;;P.O.R.     ;Partit Obrer Revolucionari                        ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;50;Castellar del Riu                       ;;;IC-EV      ;Iniciativa per Catalunya-Els Verds                ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;40;Vallès Occidental             ;51;Castellar del Vallès                    ;;;CiU        ;Convergència i Unió                               ;4.037;50,11;0
A;1995;MU;Catalunya                ;8;Barcelona;40;Vallès Occidental             ;51;Castellar del Vallès                    ;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;1.677;20,81;0
A;1995;MU;Catalunya                ;8;Barcelona;40;Vallès Occidental             ;51;Castellar del Vallès                    ;;;ERC        ;Esquerra Republicana de Catalunya                 ;981;12,18;0
A;1995;MU;Catalunya                ;8;Barcelona;40;Vallès Occidental             ;51;Castellar del Vallès                    ;;;PP         ;Partit Popular                                    ;649;8,06;0
A;1995;MU;Catalunya                ;8;Barcelona;40;Vallès Occidental             ;51;Castellar del Vallès                    ;;;IC-EV      ;Iniciativa per Catalunya-Els Verds                ;589;7,31;0
A;1995;MU;Catalunya                ;8;Barcelona;40;Vallès Occidental             ;51;Castellar del Vallès                    ;;;AEC-EVE    ;Alternativa Ecologista de Catalunya (Verds Euro.) ;24;0,30;0
A;1995;MU;Catalunya                ;8;Barcelona;40;Vallès Occidental             ;51;Castellar del Vallès                    ;;;P.E.C.     ;Partit Ecologista de Catalunya                    ;17;0,21;0
A;1995;MU;Catalunya                ;8;Barcelona;40;Vallès Occidental             ;51;Castellar del Vallès                    ;;;P.O.R.     ;Partit Obrer Revolucionari                        ;15;0,19;0
A;1995;MU;Catalunya                ;8;Barcelona;40;Vallès Occidental             ;51;Castellar del Vallès                    ;;;P.R.T.     ;Partit Revolucionari dels Treballadors            ;6;0,07;0
A;1995;MU;Catalunya                ;8;Barcelona;40;Vallès Occidental             ;51;Castellar del Vallès                    ;;;PICC-PIE   ;P.I.Ciutadans de Catalunya-F.P.Indep. de España   ;1;0,01;0
A;1995;MU;Catalunya                ;8;Barcelona;40;Vallès Occidental             ;51;Castellar del Vallès                    ;;;PC-NPS     ;Plataforma Cívica-Nou Partit Socialista           ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;52;Castellar de n'Hug                      ;;;CiU        ;Convergència i Unió                               ;97;85,09;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;52;Castellar de n'Hug                      ;;;ERC        ;Esquerra Republicana de Catalunya                 ;10;8,77;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;52;Castellar de n'Hug                      ;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;5;4,39;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;52;Castellar de n'Hug                      ;;;PP         ;Partit Popular                                    ;2;1,75;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;52;Castellar de n'Hug                      ;;;P.E.C.     ;Partit Ecologista de Catalunya                    ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;52;Castellar de n'Hug                      ;;;PC-NPS     ;Plataforma Cívica-Nou Partit Socialista           ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;52;Castellar de n'Hug                      ;;;AEC-EVE    ;Alternativa Ecologista de Catalunya (Verds Euro.) ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;52;Castellar de n'Hug                      ;;;P.R.T.     ;Partit Revolucionari dels Treballadors            ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;52;Castellar de n'Hug                      ;;;PICC-PIE   ;P.I.Ciutadans de Catalunya-F.P.Indep. de España   ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;52;Castellar de n'Hug                      ;;;IC-EV      ;Iniciativa per Catalunya-Els Verds                ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;14;Berguedà                      ;52;Castellar de n'Hug                      ;;;P.O.R.     ;Partit Obrer Revolucionari                        ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;7;Bages                         ;53;Castellbell i el Vilar                  ;;;CiU        ;Convergència i Unió                               ;812;51,69;0
A;1995;MU;Catalunya                ;8;Barcelona;7;Bages                         ;53;Castellbell i el Vilar                  ;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;470;29,92;0
A;1995;MU;Catalunya                ;8;Barcelona;7;Bages                         ;53;Castellbell i el Vilar                  ;;;ERC        ;Esquerra Republicana de Catalunya                 ;146;9,29;0
A;1995;MU;Catalunya                ;8;Barcelona;7;Bages                         ;53;Castellbell i el Vilar                  ;;;PP         ;Partit Popular                                    ;74;4,71;0
A;1995;MU;Catalunya                ;8;Barcelona;7;Bages                         ;53;Castellbell i el Vilar                  ;;;IC-EV      ;Iniciativa per Catalunya-Els Verds                ;64;4,07;0
A;1995;MU;Catalunya                ;8;Barcelona;7;Bages                         ;53;Castellbell i el Vilar                  ;;;PICC-PIE   ;P.I.Ciutadans de Catalunya-F.P.Indep. de España   ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;7;Bages                         ;53;Castellbell i el Vilar                  ;;;P.R.T.     ;Partit Revolucionari dels Treballadors            ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;7;Bages                         ;53;Castellbell i el Vilar                  ;;;AEC-EVE    ;Alternativa Ecologista de Catalunya (Verds Euro.) ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;7;Bages                         ;53;Castellbell i el Vilar                  ;;;P.O.R.     ;Partit Obrer Revolucionari                        ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;7;Bages                         ;53;Castellbell i el Vilar                  ;;;PC-NPS     ;Plataforma Cívica-Nou Partit Socialista           ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;7;Bages                         ;53;Castellbell i el Vilar                  ;;;P.E.C.     ;Partit Ecologista de Catalunya                    ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;40;Vallès Occidental             ;54;Castellbisbal                           ;;;CiU        ;Convergència i Unió                               ;1.154;39,75;0
A;1995;MU;Catalunya                ;8;Barcelona;40;Vallès Occidental             ;54;Castellbisbal                           ;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;755;26,01;0
A;1995;MU;Catalunya                ;8;Barcelona;40;Vallès Occidental             ;54;Castellbisbal                           ;;;IC-EV      ;Iniciativa per Catalunya-Els Verds                ;362;12,47;0
A;1995;MU;Catalunya                ;8;Barcelona;40;Vallès Occidental             ;54;Castellbisbal                           ;;;ERC        ;Esquerra Republicana de Catalunya                 ;296;10,20;0
A;1995;MU;Catalunya                ;8;Barcelona;40;Vallès Occidental             ;54;Castellbisbal                           ;;;PP         ;Partit Popular                                    ;287;9,89;0
A;1995;MU;Catalunya                ;8;Barcelona;40;Vallès Occidental             ;54;Castellbisbal                           ;;;AEC-EVE    ;Alternativa Ecologista de Catalunya (Verds Euro.) ;12;0,41;0
A;1995;MU;Catalunya                ;8;Barcelona;40;Vallès Occidental             ;54;Castellbisbal                           ;;;PICC-PIE   ;P.I.Ciutadans de Catalunya-F.P.Indep. de España   ;5;0,17;0
A;1995;MU;Catalunya                ;8;Barcelona;40;Vallès Occidental             ;54;Castellbisbal                           ;;;P.E.C.     ;Partit Ecologista de Catalunya                    ;2;0,07;0
A;1995;MU;Catalunya                ;8;Barcelona;40;Vallès Occidental             ;54;Castellbisbal                           ;;;P.R.T.     ;Partit Revolucionari dels Treballadors            ;1;0,03;0
A;1995;MU;Catalunya                ;8;Barcelona;40;Vallès Occidental             ;54;Castellbisbal                           ;;;PC-NPS     ;Plataforma Cívica-Nou Partit Socialista           ;1;0,03;0
A;1995;MU;Catalunya                ;8;Barcelona;40;Vallès Occidental             ;54;Castellbisbal                           ;;;P.O.R.     ;Partit Obrer Revolucionari                        ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;55;Castellcir                              ;;;CiU        ;Convergència i Unió                               ;130;73,45;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;55;Castellcir                              ;;;ERC        ;Esquerra Republicana de Catalunya                 ;19;10,73;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;55;Castellcir                              ;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;9;5,08;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;55;Castellcir                              ;;;IC-EV      ;Iniciativa per Catalunya-Els Verds                ;8;4,52;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;55;Castellcir                              ;;;PP         ;Partit Popular                                    ;6;3,39;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;55;Castellcir                              ;;;P.R.T.     ;Partit Revolucionari dels Treballadors            ;3;1,69;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;55;Castellcir                              ;;;AEC-EVE    ;Alternativa Ecologista de Catalunya (Verds Euro.) ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;55;Castellcir                              ;;;PC-NPS     ;Plataforma Cívica-Nou Partit Socialista           ;0;0,00;0
A;1995;MU;Catalunya                ;8;Barcelona;41;Vallès Oriental               ;55;Castellcir                              ;;;PICC-PIE   ;P.I.Ciutadans de Catalunya-F.P.Indep. de España   ;0;0,00;0
